회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),현금및현금성자산(*)(IFRS),금융비용(IFRS),부채(*)(IFRS),자본(*)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),비유동자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),기타(영업)비용(*)(IFRS),이익잉여금(결손금)(*)(IFRS)
(주)엔피케이,048830,2017/12,62636773,70898643,2040456,9463111,0,29726449,41172194,3124718,43559451,2545049,0,15958837
(주)엘디티,096870,2017/12,9336437,11690183,-3765536,1953057,0,837243,10852940,2160009,6346289,-989016,0,-2505617
(주)엘아이에스,138690,2017/12,76373817,145107137,-35118685,6741810,0,128475280,16631857,15697176,71440201,444539,0,-54607741
(주)엘앤에프,066970,2017/12,359393986,240064894,20802485,22091127,0,112361494,127703399,14020715,96167760,25468330,0,29483751
(주)엘앤케이바이오메드,156100,2017/12,21626682,86909995,-14161770,3310599,0,43073690,43836305,15724535,42813231,-8662000,0,-3374001
(주)엘엑스세미콘,108320,2017/12,692756756,543846281,46457534,73769560,0,132334851,411511429,107689056,47293891,44713714,0,325330329
(주)엘엠에스,073110,2017/12,79786450,179951139,-10696914,18519478,0,76431764,103519374,19150734,82684055,-2216894,0,83464315
(주)엘오티베큠,083310,2017/12,193098291,148401644,23141461,35162678,0,43518928,104882716,29756305,61321545,24655479,0,86252313
(주)엘피케이로보틱스,183350,2017/12,25030893,32622062,543394,3843636,0,21510935,11111126,3856144,16209458,1481145,0,8376618
(주)엠게임,058630,2017/12,27544247,44407664,2632274,7413214,0,9953035,34454629,22678065,30525292,4866182,0,-8307724
(주)엠디에스테크,086960,2017/12,110549246,111143400,7753548,3541763,0,19756747,91386653,29717036,35646336,8556147,0,73310393
(주)엠씨넥스,097520,2017/12,625604516,373911995,-13285908,16828942,0,254081049,119830945,34622217,99721697,22175983,0,55924092
(주)엠앤씨생명과학,225860,2017/12,,,,,,,,,,,,
(주)엠에스씨,009780,2017/12,141954747,139507764,9678194,2690287,0,71603678,67904086,18878963,83251684,13242069,0,57861093
(주)엠에스오토텍,123040,2017/12,203039734,401309845,-9518290,16784377,0,226007724,175302120,12686914,315357913,1558044,0,84470669
(주)엠투엔,033310,2017/12,28613061,78822952,3868371,632504,0,30291249,48531703,1679738,70742055,575145,0,32202745
(주)엠플러스,259630,2017/12,72109584,60361054,4915964,14559137,0,26937527,33423528,4350583,15094938,7961665,0,4693315
(주)엠피대산,065150,2017/12,81521073,64136280,-15558417,872657,0,49675801,14460479,48894165,54430664,-10988291,0,-11920761
(주)연우,115960,2017/12,228721520,257336596,7999404,22395642,0,70451841,186884755,20991882,173386625,9069632,0,113702443
(주)연이비앤티,090740,2017/12,41892571,84116876,-7914447,5134282,0,22673790,61443086,5632171,64545433,-5030525,0,43378831
(주)영우디에스피,143540,2017/12,258081454,162153478,-4736508,35916230,0,127018411,35135067,9204806,29311618,-363716,0,17754836
(주)영현무역,242850,2017/12,,,,,,,,,,,,
(주)예림당,036000,2017/12,26373896,87053725,1122312,1654609,0,8038772,79014952,12548380,67917391,1848692,0,33740973
(주)예선테크,250930,2017/12,,,,,,,,,,,,
(주)예스티,122640,2017/12,150431280,116894482,14628283,15596992,0,61881559,55012923,12559135,39174756,15703688,0,32964583
(주)오공,045060,2017/12,56445230,83677037,3374876,8897748,0,31720507,51956530,7035921,57879042,4044030,0,42868059
(주)오디텍,080520,2017/12,44973784,116227475,4545499,30685314,0,5069858,111157616,1764775,60070070,3805706,0,91807847
(주)오르비텍,046120,2017/12,47332946,114439531,2591040,18085093,0,54670875,59768656,3272445,65459274,3736020,0,532673
(주)오리엔탈정공,014940,2017/12,47621915,56929722,2084377,8353181,0,31540627,25389095,5827410,39430607,4243921,0,1958508
(주)오리엔트정공,065500,2017/12,61682435,69127516,666317,6302913,0,27897510,41230005,4562242,50576424,1027328,0,719293
(주)오리콤,010470,2017/12,100266090,148697870,2708622,26963291,0,81946985,66750886,35815602,72991605,3977229,0,32051945
(주)오스코텍,039200,2017/12,3700345,34225053,-4059580,9220075,0,13694700,20530353,5541151,18272934,-3520763,0,-40407228
(주)오스테오닉,226400,2017/12,8540412,29656912,-4244567,3703337,0,22230373,7426540,2644375,13093609,2221385,0,-2350985
(주)오스템,031510,2017/12,168927130,237800445,416898,11384574,0,116922290,120878155,24526095,150307558,2431626,0,86353904
(주)오이솔루션,138080,2017/12,76535200,94571334,-2337761,20662482,0,29537660,65033674,25174190,38922957,-2553112,0,31649843
(주)오킨스전자,080580,2017/12,37111838,57364456,-642806,1394964,0,32916408,24448048,5641912,33951513,403687,0,5609606
(주)오텍,067170,2017/12,120168133,191997330,20042519,24532203,0,65159577,126837754,5704105,144411297,3972384,0,89043597
(주)오픈베이스,049480,2017/12,43174318,77859369,3908618,8208212,0,24237568,53621800,13708255,51081770,1087001,0,14771306
(주)옵투스제약,131030,2017/12,49808082,94570545,12878979,54447405,0,8016972,86553573,15064849,27814423,12615805,0,42773042
(주)옵트론텍,082210,2017/12,149943083,226740047,6082806,266502,0,112033392,114706655,28997863,149554546,22719248,0,56045326
(주)와이비엠넷,057030,2017/12,60986567,79177205,-5736703,13271611,0,36092154,43085051,23207096,43113882,1164308,0,20321378
(주)와이솔,122990,2017/12,303437262,289191761,33972964,50530365,0,84354533,204837228,31806942,143600398,39405198,0,130580325
(주)와이어블,065530,2017/12,83104150,135593949,4119658,14944439,0,59347834,76246115,2976174,95319058,5556422,0,54216076
(주)와이엔텍,067900,2017/12,60524267,163547040,8804383,7761269,0,59006013,104541027,3636278,148233318,11148333,0,72056629
(주)와이오엠,066430,2017/12,30183891,14174391,-2761761,2337944,0,4814746,9359645,1578410,3504417,1244281,0,-35111076
(주)와이제이엠게임즈,193250,2017/12,7368629,93615763,-13225254,31188741,0,27734924,65880839,4141729,26073580,-3321730,0,-9861449
(주)와이즈버즈,273060,2017/12,,,,,,,,,,,,
(주)와이지-원,019210,2017/12,321777001,614256145,24046311,8944301,0,323357546,290898599,45824740,372806461,51287311,0,190684640
(주)와이지엔터테인먼트,122870,2017/12,264116784,452868867,19224133,55216158,0,119722652,333146214,40423665,250761160,25840672,0,113454328
(주)와이티엔,040300,2017/12,131050999,298159234,4537490,10213293,0,107657731,190501503,6852910,247255286,2164046,0,74660195
(주)우리기술,032820,2017/12,30179282,84991088,3235817,6320935,0,47707263,37283824,8186471,56689704,5024861,0,-39191649
(주)우리넷,115440,2017/12,51667560,72085316,3431700,3752832,0,21532760,50552555,11988994,20728731,3229059,0,39924476
(주)우리로,046970,2017/12,16614481,50660454,-10535930,1512051,0,18841527,31818926,6274555,31702441,-4860090,0,-11034223
(주)우정바이오,215380,2017/12,28932073,31398834,-6921451,2258467,0,13074397,18324437,8241915,11482539,-2362488,0,984223
(주)우주일렉트로닉스,065680,2017/12,203962020,236616392,13967058,20717830,0,51972057,184644335,26830880,97476532,10872550,0,168238422
(주)원익,032940,2017/12,21897944,156740791,-4121077,255700,0,65204508,91536283,6611535,144689865,-1744946,0,67371818
(주)원익머트리얼즈,104830,2017/12,193215683,270701011,16408436,30161740,0,32829208,237871803,29022491,201060183,35703766,0,166191139
(주)원익아이피에스,240810,2017/12,630801620,409712047,95302644,111765953,0,96139391,313572656,129009828,130439584,122190622,0,117845785
(주)원익큐브,014190,2017/12,237077272,128447586,1899333,1406211,0,50012088,78435497,18025959,53675341,3780183,0,10628670
(주)원익큐엔씨,074600,2017/12,155263105,219225036,20864030,12651302,0,60903088,158321948,20276886,167635770,26979343,0,134532241
(주)원익테라세미콘,123100,2017/12,361142430,206216012,43231294,5695502,0,46596749,159619264,25776297,70248621,62797825,0,94439321
(주)원익피앤이,131390,2017/12,69782248,93336347,6785876,7685352,0,40507106,52829241,9802853,35227743,8152508,0,32431173
(주)원익홀딩스,030530,2017/12,272596927,700282429,27309458,5879631,0,165143085,535139345,21272232,586384882,45030486,0,129290725
(주)원일특강,012620,2017/12,226994398,190624139,6712754,7123508,0,89296472,101327667,10921084,64538913,9019955,0,98639086
(주)원풍,008370,2017/12,70377195,85031665,2588842,9955876,0,8587563,76444102,5202586,47931198,3338125,0,54600199
(주)월덱스,101160,2017/12,65128388,96688088,5907620,8636316,0,41407490,55280598,7827373,54706485,11037617,0,15096787
(주)웨이브일렉트로닉스,095270,2017/12,32681562,81477385,1208773,97481,0,38633746,42843639,10599789,66477257,1134520,0,-9129530
(주)웰크론,065950,2017/12,99646929,125340298,-1713644,13543884,0,62144599,63195699,40313352,79590977,2051727,0,1164607
(주)웰크론한텍,076080,2017/12,171346300,119401869,3078427,18966734,0,54442900,64958969,4982770,61041348,7959916,0,28397086
(주)웹스,196700,2017/12,29486071,63315677,-776437,10223125,0,24363986,38951691,6562572,37725551,1684706,0,19585177
(주)웹젠,069080,2017/12,159153331,329938315,32449341,42264398,0,51979895,277958420,113460618,117385948,45692714,0,154399195
(주)위니아,071460,2017/12,483456520,316375485,1941956,6191715,0,224578965,91796520,123190003,148877522,6177607,0,10705234
(주)위닉스,044340,2017/12,208197354,184465889,12101616,4253895,0,86223689,98242200,35514512,109620850,17140210,0,48185276
(주)위메이드,112040,2017/12,43973609,379617273,9796957,86298583,0,46716145,332901128,29373525,175347374,14600084,0,169582526
(주)위메이드맥스,101730,2017/12,11750904,70348613,-8691190,7785256,0,3024409,67324204,11452377,52265740,298528,0,20853397
(주)위메이드플레이,123420,2017/12,65095069,140669392,13206169,15138198,0,9146405,131522987,54091467,45468005,11003602,0,114672847
(주)위지트,036090,2017/12,39171022,83692241,2818512,10259877,0,24281789,59410451,6060534,56856702,4188701,0,12318685
(주)윈스,136540,2017/12,67235063,127625784,8649269,9029579,0,36752841,90872944,20211518,58282540,8092240,0,52297242
(주)윈팩,097800,2017/12,47151571,71156847,-7132506,10895724,0,37938133,33218714,2709946,50167624,-3608196,0,-21923244
(주)윈하이텍,192390,2017/12,68571220,102766060,3868483,4189369,0,50898667,51867393,6134039,52801455,4691638,0,30445278
(주)유니온커뮤니티,203450,2017/12,37074380,48497945,1877413,6126679,0,17364112,31133833,12442697,17399278,2324017,0,8501887
(주)유니크,011320,2017/12,223767756,193398534,4019749,5717464,0,105866697,87531837,20433674,128830267,1818268,0,65565158
(주)유니테스트,086390,2017/12,163843820,133383441,21552965,33245545,0,50271551,83111889,27118575,37483146,31100367,0,48783633
(주)유니테크노,241690,2017/12,62882858,68998757,6511777,12903147,0,16657131,52341627,3640199,38880792,7306931,0,33657804
(주)유니트론텍,142210,2017/12,177054402,67158718,3285419,10872418,0,34521059,32637659,7957557,7603863,5616301,0,26379190
(주)유라테크,048430,2017/12,188994175,117517239,2596521,9546759,0,27023095,90494144,9465406,63504715,197472,0,81911596
(주)유바이오로직스,206650,2017/12,11567747,26852411,-4715309,9640710,0,8700489,18151922,3786075,11612097,-4348319,0,-35227442
(주)유비케어,032620,2017/12,81883110,69251460,3857509,21880153,0,22402782,46848678,34547297,19458436,7723433,0,18040575
(주)유비쿼스,264450,2017/12,76227795,90354479,12249843,22965598,0,22586260,67768219,13307233,22809286,13791450,0,12249843
(주)유비쿼스홀딩스,078070,2017/12,5651555,150305905,92764193,6320684,0,3416817,146889088,3340140,142909482,2311415,0,296979721
(주)유성티엔에스,024800,2017/12,372406090,298989334,4219119,32201939,0,160326670,138662665,12843347,168715203,10768272,0,89078159
(주)유신,054930,2017/12,148484811,149440818,1529910,790919,0,58740043,90700775,16959323,52919366,1028268,0,72470966
(주)유쎌,252370,2017/12,,,,,,,,,,,,
(주)유씨아이,038340,2017/12,15909320,17333861,-12901318,684528,0,13168461,4165400,6858954,12989258,-162552,0,-39852131
(주)유아이디,069330,2017/12,8921891,54269134,-8650933,260070,0,18571975,35697158,3894672,34428031,-4786896,0,20692778
(주)유에스티,263770,2017/12,,,,,,,,,,,,
(주)유진로봇,056080,2017/12,36195748,98636040,-4966206,38505987,0,32016894,66619146,8417344,30837207,-1988191,0,-4966206
(주)유진테크,084370,2017/12,118792863,269787585,32470671,23735541,0,29075980,240711605,30977934,131071851,31446668,0,233163892
(주)유테크,178780,2017/12,20919273,51209774,-21002020,1771768,0,39583162,11626611,9416255,35030424,-7865734,0,-13080276
(주)유티아이,179900,2017/12,50394551,69788101,10264497,13819545,0,14844889,54943212,10340467,28519497,14234303,0,20927652
(주)육일씨엔에쓰,191410,2017/12,118733181,117251434,1888997,2982586,0,85658417,31593018,9891452,37219326,4079136,0,15447537
(주)율호,072770,2017/12,56398147,44634126,-7508467,8949094,0,22744019,21890106,10651660,8900291,-6863471,0,-20773773
(주)이건홀딩스,039020,2017/12,38292389,118603637,2148883,1776561,0,22252944,96350693,8275438,115630074,3668895,0,54072987
(주)이글루코퍼레이션,067920,2017/12,60033154,49510024,4208616,8813930,0,7882614,41627409,56902618,17330312,3130536,0,10217499
(주)이글벳,044960,2017/12,34156184,49767855,1555384,751259,0,17854914,31912941,7670214,28845391,2736715,0,11407758
(주)이노와이어리스,073490,2017/12,42569418,81528888,3939572,6278005,0,11404494,70124394,8242085,57794665,4300923,0,53354008
(주)이노인스트루먼트,215790,2017/12,25296400,74086776,4050193,1248155,0,12891645,61195131,8897249,58533141,999637,0,47484507
(주)이녹스,088390,2017/12,2739562,213055768,176580964,15627534,0,48825118,164230651,2554281,182616670,185281,0,273525129
(주)이녹스첨단소재,272290,2017/12,192346321,222342219,17123085,22979297,0,97703811,124638407,30669538,106266268,21953075,0,17220603
(주)이라이콤,041520,2017/12,272139135,260804054,-10559701,72405368,0,51307015,209497039,13748539,55054323,2370424,0,180832730
(주)이랜시스,264850,2017/12,,,,,,,,,,,,
(주)이랜텍,054210,2017/12,150807798,244222958,-1007277,11020297,0,94655875,149567083,18124462,134355789,-3266960,0,87585322
(주)이루온,065440,2017/12,11283713,33378948,-2169643,456752,0,15587208,17791741,5806785,20940589,-2035732,0,-9499018
(주)이매진아시아,036260,2017/12,8727402,38487193,-16920169,895605,0,3718321,34768872,5184210,31440149,-6426388,0,-61376223
(주)이미지스테크놀로지,115610,2017/12,24699565,28404415,-5412483,6371808,0,2065952,26338463,6739627,6724806,-5126850,0,8898540
(주)이브이수성,084180,2017/12,26346801,65747824,-21871484,2338329,0,48672829,17074994,7016088,28424750,-1987134,0,2721105
(주)이브이첨단소재,131400,2017/12,81911819,69950642,843678,7881424,0,34939992,35010650,9989362,40405951,4662918,0,-2195764
(주)이상네트웍스,080010,2017/12,39909808,79044325,5604004,10916037,0,7393083,71651242,5139424,51275709,6726723,0,41354668
(주)이수앱지스,086890,2017/12,19458890,77766701,-8729138,16869578,0,15714990,62051710,18245556,24640435,-8047497,0,-54992548
(주)이스트소프트,047560,2017/12,20921093,85393109,-1170368,3850406,0,47339950,38053159,20848305,68981012,72789,0,26774014
(주)이십일스토어,270020,2017/12,,,,,,,,,,,,
(주)이엔에프테크놀로지,102710,2017/12,331762967,237779826,23503449,8608944,0,54552311,183227515,33258686,150036143,38807002,0,161000205
(주)이엔코퍼레이션,066980,2017/12,23868361,133704296,694226,14974054,0,26016667,107687629,20338375,114350114,3529986,0,4158380
(주)이엘피,063760,2017/12,45548002,60343206,16256839,20096263,0,6499359,53843847,5783545,17314184,18336552,0,37124961
(주)이엠네트웍스,087730,2017/12,16336622,19650394,-2110772,4655619,0,7184047,12466347,4864223,10638423,-1464331,0,6439085
(주)이엠넷,123570,2017/12,19368550,56252503,2692632,10765466,0,14685882,41566621,16819683,22414028,2548867,0,25534981
(주)이엠앤아이,083470,2017/12,69659103,76492612,-26735808,1899401,0,43325055,33167556,9653295,27999433,944112,0,-10241117
(주)이엠텍,091120,2017/12,145195909,158552175,3919552,24376830,0,24455075,134097100,22356476,72397577,6279097,0,86191035
(주)이오테크닉스,039030,2017/12,376174750,400332087,18364193,31674451,0,80642362,319689725,26873602,151258381,50493017,0,239366872
(주)이즈미디어,181340,2017/12,43286328,63220451,-909529,15590517,0,29790059,33430392,11917696,16591906,910113,0,19681645
(주)이지,037370,2017/12,100984173,74450012,-1344581,4223922,0,23722989,50727022,10363484,43012550,1505351,0,14242588
(주)이지홀딩스,035810,2017/12,141321839,407907592,16268299,2901028,0,125981254,281926339,23916502,319918217,21967633,0,148372812
(주)이큐셀,160600,2017/12,60418824,67283690,1782749,6724258,0,29158014,38125677,10190537,28032143,2243930,0,20882446
(주)이크레더블,092130,2017/12,31955073,45426441,10272309,4403940,0,7043066,38383375,19242563,7593954,12712510,0,27547787
(주)이퓨쳐,134060,2017/12,8584772,19675309,-579692,3806211,0,3178907,16496402,5705282,9061376,-218432,0,8570871
(주)인바디,041830,2017/12,67439604,103817501,17971479,2911376,0,2247346,101570155,21351661,38512639,22261355,0,97284829
(주)인산가,277410,2017/12,,,,,,,,,,,,
(주)인성정보,033230,2017/12,87883047,77053346,-3541643,1835936,0,34739666,42313681,11701117,44197323,-872655,0,-32423386
(주)인지디스플레이,037330,2017/12,87446238,147070788,4430028,2505403,0,39232021,107838768,9734862,96572142,3147370,0,83574805
(주)인콘,083640,2017/12,44012144,70051557,860022,20193400,0,21940646,48110911,8171093,24150689,1311873,0,26487291
(주)인터로조,119610,2017/12,80252135,118922468,19593544,4280700,0,15932514,102989954,21464084,47593949,24534314,0,93517722
(주)인터코스,240340,2017/12,,,,,,,,,,,,
(주)인터파크,108790,2017/12,424310432,473343999,8269730,43111396,0,293301691,180042308,198455536,138847950,15608912,0,60434827
(주)인터플렉스,051370,2017/12,703865074,647740201,35999774,19460613,0,323166769,324573432,15741597,258154083,30633923,0,53034695
(주)인텍플러스,064290,2017/12,24305556,32248273,227513,5246010,0,13512388,18735885,9591447,12716951,526561,0,-1093619
(주)인텔리안테크놀로지스,189300,2017/12,75281938,106081402,3771615,12747638,0,39136380,66945022,20900953,36554278,7203153,0,30087537
(주)인트로메딕,150840,2017/12,9009182,21269554,-4191332,10306472,0,10389646,10879908,6377793,4009666,-791018,0,-11173827
(주)인트론바이오테크놀로지,048530,2017/12,10962774,45794775,-8641039,15547328,0,15331792,30462982,8838420,15541089,-3805654,0,-17329721
(주)인포마크,175140,2017/12,56415906,74028786,-6983528,9669765,0,52154608,21874178,19436400,19589829,-6296490,0,-648376
(주)인포바인,115310,2017/12,21799517,78716808,11291454,16996029,0,3255675,75461134,7156755,12844357,14642762,0,83403873
(주)인프라웨어테크놀러지,247300,2017/12,,,,,,,,,,,,
(주)인피니트헬스케어,071200,2017/12,38468793,82406801,1792829,15595203,0,11901881,70504920,17675361,22047588,7031740,0,29122137
(주)일신바이오베이스,068330,2017/12,12570335,38131265,1886607,5236085,0,3416876,34714390,3410037,16109320,2431461,0,23217608
(주)일야,058450,2017/12,42797947,32967782,-4782793,2995078,0,12060275,20907507,5165711,23592932,-3106234,0,9618313
(주)일지테크,019540,2017/12,98823298,195237793,11245785,9868077,0,64309354,130928438,10959688,136750973,480738,0,121167629
(주)일진파워,094820,2017/12,88260278,99175191,14579108,24402427,0,21246658,77928533,2969471,65504216,16303332,0,59719077
(주)잉크테크,049550,2017/12,55623063,109850070,-21692155,1537188,0,66037709,43812361,19294874,77513659,-6732786,0,-36460893
(주)자비스,254120,2017/12,,,,,,,,,,,,
(주)자비스,230400,2017/12,,,,,,,,,,,,
(주)자연과환경,043910,2017/12,13212688,40807777,-5674524,8825973,0,12398771,28409007,4595724,11802723,-3949318,0,-15751601
(주)장원테크,174880,2017/12,20697024,55463644,-3493073,4156345,0,5586815,49876829,4953445,23156626,-8285933,0,24305860
(주)전우정밀,120780,2017/12,,,,,,,,,,,,
(주)정다운,208140,2017/12,80247319,64418242,9890382,3368849,0,25118642,39299600,8145470,27309809,11221181,0,24612492
(주)정상제이엘에스,040420,2017/12,81001882,81478261,7733908,4481065,0,17493236,63985025,7791794,62472166,9796677,0,35063603
(주)정원엔시스,045510,2017/12,121977269,62899736,-2791195,1715535,0,28140205,34759531,7532023,24052848,1823116,0,-1902827
(주)제낙스,065620,2017/12,6211178,80130894,-4662344,1417215,0,20819686,59311207,2238175,69104320,-3504002,0,-33181422
(주)제넥신,095700,2017/12,28454503,140733592,-19329560,11785727,0,26825053,113908539,44621300,111841156,-26859178,0,-125724375
(주)제넨바이오,072520,2017/12,15891038,46628595,-7480676,583004,0,33159877,13468718,7085945,42518955,752329,0,-63837878
(주)제노포커스,187420,2017/12,6002680,64023694,1502161,3009278,0,440193,63583501,1632005,33905382,927387,0,1348743
(주)제닉,123330,2017/12,49599697,75252519,-6846848,6153006,0,19773960,55478559,16513895,50077115,-4390221,0,27701824
(주)제로투세븐,159580,2017/12,164646626,81631296,-12902408,9649100,0,57311146,24320150,71576267,12820190,571978,0,-6934422
(주)제우스,079370,2017/12,255485239,240986004,12878019,4056253,0,96230140,144755864,34465581,105387033,22278788,0,104503266
(주)제이브이엠,054950,2017/12,92513964,161555862,13284196,150451,0,34751343,126804519,16682454,98894734,18510686,0,82980145
(주)제이스텍,090470,2017/12,570820560,181988549,74209208,57412351,0,52894132,129094417,18912101,78324313,100636288,0,118527523
(주)제이에스티나,026040,2017/12,138584852,112950166,-3255146,3911514,0,37776168,75173997,94161922,42617467,266539,0,48962771
(주)제이에스피브이,250300,2017/12,,,,,,,,,,,,
(주)제이와이피엔터테인먼트,035900,2017/12,96761010,117958630,16279757,17802388,0,36421128,81537501,17070076,69234600,17894404,0,23246998
(주)제이웨이,058420,2017/12,6304536,7708973,-4293577,2339608,0,1058044,6650929,2494197,4100390,-2215703,0,-21286418
(주)제이콘텐트리,036420,2017/12,34806606,377322282,2407402,8136487,0,134574984,242747299,2478807,321323797,1814388,0,9733837
(주)제이테크놀로지,035480,2017/12,8116103,65214277,-19975182,306672,0,27484148,37730129,8231952,27931777,-12652953,0,-21062258
(주)제이티,089790,2017/12,32193108,42425698,-180061,4093772,0,27224115,15201583,8195792,24671474,604800,0,-3836007
(주)제일바이오,052670,2017/12,27986546,32880724,789209,2515028,0,2470097,30410627,5170039,11120025,1109459,0,9612418
(주)제일테크노스,038010,2017/12,150826332,153339422,4300879,4467202,0,85557520,67781902,14390160,97661187,5625401,0,45865993
(주)제주반도체,080220,2017/12,118773046,92717884,7297556,4213180,0,34731038,57986846,13529284,14279693,11342751,0,9905481
(주)젬백스&카엘,082270,2017/12,43955700,170679167,-20731944,8496552,0,92774754,77904412,14513746,97021487,1214529,0,-47267767
(주)젬백스링크,064800,2017/12,14117475,168091273,369813,3712187,0,73011317,95079956,2826110,149536485,855370,0,12164057
(주)조이시티,067000,2017/12,90618228,50312808,-14136962,15850016,0,16521455,33791353,93523744,16677586,-2905517,0,13538973
(주)좋은사람들,033340,2017/12,119282907,101661866,-8815134,12552191,0,30056031,71605835,57104144,24184445,-5369067,0,44882428
(주)주노콜렉션,221670,2017/12,,,,,,,,,,,,
(주)중앙디앤엠,051980,2017/12,6557971,24379033,622166,533197,0,10910177,13468856,1837732,11248989,283564,0,-4623660
(주)중앙백신연구소,072020,2017/12,31866534,81623823,4579465,9952256,0,16947391,64676432,9592629,48257485,5546811,0,51100360
(주)중앙에너비스,000440,2017/12,70818896,60493562,1597262,109171,0,15299436,45194126,11541038,55393812,642133,0,21685552
(주)지니뮤직,043610,2017/12,155641712,139493909,-3401432,48143398,0,48512460,90981449,35969695,19491671,2401672,0,-19522511
(주)지란지교시큐리티,208350,2017/12,21596869,45583939,2731102,3126568,0,14104484,31479455,6714931,34501232,2358504,0,3125335
(주)지씨셀,144510,2017/12,45796227,55355541,1057277,39349522,0,7032093,48323448,8559737,11239454,1650256,0,6757661
(주)지어소프트,051160,2017/12,43691240,15843595,-1015790,3658317,0,11767811,4075784,4710361,6824609,-856296,0,-29340567
(주)지에스이,053050,2017/12,108460693,145461519,4943948,3050799,0,82772457,62689062,15880492,115418999,6385778,0,22948965
(주)지에스홈쇼핑,028150,2017/12,1051657668,1424845881,97005394,186148402,0,341692989,1083152892,838063345,691226741,144489612,0,967275352
(주)지엔씨에너지,119850,2017/12,91843079,103251521,5719309,12035244,0,37122121,66129399,4205859,46033189,6562448,0,41981012
(주)지엔코,065060,2017/12,106151352,207595634,-16220355,6809718,0,57643157,149952477,60887901,147082839,3535257,0,-2077666
(주)지유온,111820,2017/12,25220002,88822863,7828,6477030,0,6300381,82522482,9774711,25440240,303194,0,12521328
(주)진로발효,018120,2017/12,86702020,105718949,15854031,1315705,0,15420898,90298050,2362148,29326043,19813348,0,86278224
(주)진매트릭스,109820,2017/12,3856961,16343467,-1408079,1005760,0,5112665,11230802,2383196,6653546,-1405406,0,-10663750
(주)진바이오텍,086060,2017/12,20027071,38091753,1093531,2838477,0,2708658,35383095,3525908,22563637,1778167,0,11589702
(주)진성티이씨,036890,2017/12,216477731,163332598,8389162,5969726,0,65456130,97876467,16454308,73851647,14728791,0,68562901
(주)차바이오텍,085660,2017/12,22345816,297631232,-45034262,10967299,0,128963343,168667889,18624181,220173371,-4740893,0,-73377862
(주)창해에탄올,004650,2017/12,91978086,168501703,7346679,4571974,0,66946964,101554738,7985064,123741938,13652772,0,83597298
(주)체리부로,066360,2017/12,314521263,204540574,20596387,5685363,0,98887847,105652727,28449883,150405265,9467566,0,61048643
(주)초록뱀미디어,047820,2017/12,26438093,99133105,-10691827,2639377,0,17347270,81785835,2134463,67023625,1016690,0,-8155714
(주)초록뱀이앤엠,131100,2017/12,24000916,30335832,-9070398,753989,0,24861516,5474316,4479207,21595611,-4352111,0,-49676850
(주)초록뱀컴퍼니,052300,2017/12,19767489,113683574,5126874,157981,0,34215953,79467621,2729468,104025366,1482823,0,5131274
(주)칩스앤미디어,094360,2017/12,9055718,29206913,-2274626,6204650,0,2457394,26749519,10519215,8223918,-1463498,0,9018539
(주)카스,016920,2017/12,127507418,118562088,2074938,7308514,0,71422616,47139472,29131551,65502217,5443266,0,27041251
(주)카이노스메드,220250,2017/12,2178600,7587366,-2623801,4466209,0,1439072,6148294,4390867,722617,-2422211,0,-41579467
(주)캐스텍코리아,071850,2017/12,152504970,238562123,3436728,1846631,0,131318045,107244077,10465614,139649102,6792475,0,88307533
(주)캠시스,050110,2017/12,374629529,216896457,-53577688,13646604,0,151058675,65837782,58586158,70839409,-29210315,0,-46878707
(주)컴투스,078340,2017/12,491936463,830072450,140401885,20100164,0,75282244,754790206,248612586,72856939,192203856,0,552914586
(주)컴투스홀딩스,063080,2017/12,70628811,206670519,-20964845,5768114,0,64737931,141932588,52996215,185216666,-20294665,0,66442853
(주)케미메디,205290,2017/12,,,,,,,,,,,,
(주)케스피온,079190,2017/12,38939386,107131238,132754,5247262,0,50770469,56360769,14553993,60420202,59994,0,-2425905
(주)케어랩스,263700,2017/12,35824366,33172482,4433313,1716471,0,10059411,23113071,30326921,20085878,5497445,0,8160439
(주)케어젠,214370,2017/12,46423613,218425390,18020462,11580218,0,11427116,206998274,11325865,89648095,22732974,0,67205727
(주)케이사인,192250,2017/12,25753374,71381046,-3749459,20926005,0,24186618,47194428,28934422,25959449,-3181048,0,18812552
(주)케이씨씨건설,021320,2017/12,1326422112,941683141,22483323,237323072,0,603410805,338272336,55494248,259475958,71852648,0,186113991
(주)케이씨아이,036670,2017/12,48502603,62710014,3976336,9393159,0,13727113,48982901,8398708,30752242,5111742,0,41046423
(주)케이씨에스,115500,2017/12,29310069,28510219,1226395,10385385,0,10311675,18198543,2755961,5532154,1180997,0,9854780
(주)케이씨티,089150,2017/12,27915455,62835903,2033472,7270209,0,22416469,40419434,3569592,52391155,2769658,0,21284853
(주)케이씨피드,025880,2017/12,74377250,105559310,997481,18744408,0,46598640,58960670,8500491,51802711,3967636,0,41809692
(주)케이아이엔엑스,093320,2017/12,42019028,57901667,6159672,15862749,0,5407462,52494205,10083397,24311882,8252891,0,42381378
(주)케이에스피,073010,2017/12,17799376,46288402,-3749201,3088624,0,38038980,8249422,1865219,28953217,-3772301,0,-51581196
