회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),현금및현금성자산(*)(IFRS연결),금융비용(IFRS연결),부채(*)(IFRS연결),자본(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(*)(연결),기타(영업)비용(*)(IFRS연결)
(주)CMG제약,058820,2019/12,58622681,192243166,3051177,18579821,0,12084883,180158283,2603774,26318857,41659100,5054709,0
(주)ES큐브,050120,2019/12,43708239,463958680,-13767748,111347468,6734172,389920168,74038512,-2617071,10814519,104927987,6015932,0
(주)가비아,079940,2019/12,148306878,199916131,21102390,28753330,0,64956993,134959139,23736596,48919898,113035325,70637536,0
(주)강스템바이오텍,217730,2019/12,6004584,113643697,-26394472,7680863,0,44924460,68719236,-23153708,22729347,58235602,-77231627,0
(주)강원에너지,114190,2019/12,42549622,56602063,-35647438,3637753,0,35477506,21124556,-17175963,11036729,26057831,-8042133,0
(주)고려시멘트,198440,2019/12,,,,,,,,,,,,
(주)고영테크놀러지,098460,2019/12,222057035,305481184,29559680,27196310,0,61812656,243668528,33331312,107860718,79683935,209875241,0
(주)골드앤에스,035290,2019/12,7642733,16096170,-24883278,758085,0,21187743,-5091573,-7142117,8491730,12185981,-54531706,0
(주)골드퍼시픽,038530,2019/12,,,,,,,,,,,,
(주)골프존,215000,2019/12,247018099,312587283,16213888,15998293,0,112544404,200042879,32297494,120861039,230856814,127176545,0
(주)골프존뉴딘홀딩스,121440,2019/12,228935651,776384700,-34848135,33530564,0,329187192,447197508,-3625436,91951161,650668195,142441158,0
(주)광림,014200,2019/12,145864184,252468254,-14006972,17865642,0,161696117,90772137,-10983157,21882738,137941785,-11628397,0
(주)광무,029480,2019/12,36483979,63139837,-6421201,17184794,0,40295715,22844122,-3012624,17625827,23832076,-12004089,0
(주)구스앤홈,329050,2019/12,,,,,,,,,,,,
(주)구영테크,053270,2019/12,230853336,206569873,3387486,6189218,0,134865616,71704257,5239175,16946995,136404800,39787082,0
(주)국보디자인,066620,2019/12,269005976,222514980,15942956,15351377,0,99151096,123363884,11557298,20685006,27696389,115352984,0
(주)국순당,043650,2019/12,102095769,252484287,-8269903,36376370,0,47525638,204958649,-5966921,34397559,173649732,169711448,0
(주)국영지앤엠,006050,2019/12,,,,,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,,,,,
(주)그래디언트,035080,2019/12,3412333826,1780051911,6507368,143135378,0,1110465400,669586510,45164129,333768264,573250573,158093092,0
(주)그리티,204020,2019/12,123079831,92151596,1563323,1068615,0,17970493,74181103,2913982,63757899,9547763,39800315,0
(주)그린플러스,186230,2019/12,48831866,72321985,2533086,4837160,0,34930648,37391337,5077238,4374729,33841966,12461163,0
(주)글로벌스탠다드테크놀로지,083450,2019/12,168231754,136751562,17968416,25567080,0,33440861,103310701,21908352,44435955,47773118,87791080,0
(주)금빛,045890,2019/12,58651417,102849215,-36823868,4129132,0,71819944,31029271,-16108710,24945329,65510872,-48599083,0
(주)금화피에스시,036190,2019/12,209435314,281692946,27677441,32113492,0,42283315,239409631,34327291,9314629,97683763,230046722,0
(주)기가레인,049080,2019/12,72769411,117798198,-46059977,5853130,0,89733582,28064616,-29598747,16912543,57664364,-68931678,0
(주)기산텔레콤,035460,2019/12,67054955,66789756,3498486,14470449,0,32098792,34690964,3995820,10390345,17736109,-16929631,0
(주)까스텔바작,308100,2019/12,81358617,89005071,6869624,15122601,0,12326845,76678226,9018785,41101039,22804067,22452143,0
(주)나노,187790,2019/12,73694955,116141232,-298564,8927634,0,54119319,62021912,-869772,8079981,66992710,16583245,0
(주)나노브릭,286750,2019/12,7775408,24551526,-780552,906003,0,10401714,14149812,-1512607,3413171,12837283,-21217693,0
(주)나노신소재,121600,2019/12,48892961,101893569,5801286,12604945,0,8105979,93787590,5143898,14173740,27380713,51427317,0
(주)나노엔텍,039860,2019/12,26255836,46639328,5749945,9782044,0,5613637,41025691,3051217,9655406,19392270,8111399,0
(주)나무가,190510,2019/12,362063863,194518538,-585939,8017675,0,150249899,44268639,2666025,17664040,80973984,-21885244,0
(주)나스미디어,089600,2019/12,117006838,356236026,22484088,28879878,0,203104630,153131396,30558603,86448235,76205109,101594616,0
(주)나이벡,138610,2019/12,,,,,,,,,,,,
(주)나이스디앤비,130580,2019/12,77330430,78675556,11280367,14784237,0,18585479,60090077,12798062,64532368,25074094,42335911,0
(주)나인테크,267320,2019/12,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2019/12,6580460,48783961,-16008383,1811537,0,28300833,20483129,-11129699,7754781,32947408,-23755636,0
(주)네오리진,094860,2019/12,,,,,,,,,,,,
(주)네오셈,253590,2019/12,27225588,64170222,-1569501,23631693,0,26675765,37494457,-3334110,16602174,25624291,22109024,0
(주)네오오토,212560,2019/12,,,,,,,,,,,,
(주)네오위즈,095660,2019/12,254498033,398001624,27623322,85930526,0,69123581,328878043,32567478,107636723,206639774,251742751,0
(주)네오위즈홀딩스,042420,2019/12,253948130,622123554,40857864,94986655,0,72872632,549250922,29418403,110300513,310427569,250424820,0
(주)네오크레마,311390,2019/12,19776649,47211442,1025691,6374697,0,9344908,37866534,665101,3888618,23447009,12955068,0
(주)네오티스,085910,2019/12,42409365,86911739,1456670,11529225,0,43227797,43683942,3357376,5549154,49898840,30819212,0
(주)네오팜,092730,2019/12,83240333,122741537,19245382,5515261,0,17048924,105692614,22960501,37143728,21061359,59084552,0
(주)네오펙트,290660,2019/12,12311251,47016455,-15875139,2965018,0,34461786,12554669,-13648970,16875582,27222274,-45754915,0
(주)네온테크,306620,2019/12,,,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2019/12,,,,,,,,,,,,
(주)네이처셀,007390,2019/12,,,,,,,,,,,,
(주)네패스,033640,2019/12,356317076,521648374,31091671,113373631,0,331008677,190639697,61591419,52131231,328132736,95969930,0
(주)넥스턴바이오사이언스,089140,2019/12,,,,,,,,,,,,
(주)넥스트아이,137940,2019/12,87989318,174552667,-3034500,55946661,0,62698966,111853701,3690399,20240281,53622243,14313787,0
(주)넥스트엔터테인먼트월드,160550,2019/12,149180097,313341346,-11086371,63387371,0,191470119,121871227,-8149288,36454468,150667177,5266492,0
(주)넥슨게임즈,225570,2019/12,,,,,,,,,,,,
(주)넵튠,217270,2019/12,18037054,115667487,-20788823,8240669,0,53664369,62003118,-10119370,28156424,102937796,-23752791,0
(주)노랑풍선,104620,2019/12,76779803,114981929,-1655833,17730520,0,58771043,56210886,-2058522,78838325,49710149,34005599,0
(주)노바렉스,194700,2019/12,159100863,154372405,14506483,29522793,0,62497188,91875216,16305801,12309523,74373782,55321660,0
(주)노바텍,285490,2019/12,26133499,39961029,5493009,6333544,0,6595420,33365609,5524953,5500834,15740699,23783627,0
(주)노블엠앤비,106520,2019/12,75340573,106373832,-13979836,2196599,0,57087695,49286137,-1591638,12662150,82571984,-107171226,0
(주)노터스,278650,2019/12,46039645,61530652,4553784,5202317,0,18508093,43022559,6732641,39307004,32302366,15976580,0
(주)녹십자셀,031390,2019/12,37903298,153721997,11057563,2023251,0,68626017,85095980,5691697,16086293,108157107,23291109,0
(주)녹십자엠에스,142280,2019/12,94085373,88866125,-16350335,8679545,0,38096010,50770115,-4443105,13913399,38177292,-15726816,0
(주)녹십자웰빙,234690,2019/12,,,,,,,,,,,,
(주)녹원씨엔아이,065560,2019/12,62274838,103930553,-9154372,6014073,0,35323798,68606755,8699313,10742125,65442785,1610107,0
(주)누리플랜,069140,2019/12,91289924,117532072,-3243838,2595844,0,90172493,27359579,-2268368,18800214,63035122,5858692,0
(주)누리플렉스,040160,2019/12,147947451,128558142,8862080,19444458,0,60233414,68324728,11613034,30548041,50644356,26159203,0
(주)누보,332290,2019/12,,,,,,,,,,,,
(주)뉴로스,126870,2019/12,59337239,168006215,-25139887,38354559,0,105572179,62434036,-4788021,18735661,54565484,-21477338,0
(주)뉴보텍,060260,2019/12,,,,,,,,,,,,
(주)뉴인텍,012340,2019/12,54414657,49776532,-1101245,7266125,0,22767099,27009433,272960,5867389,23579006,-26375447,0
(주)뉴트리,270870,2019/12,125146821,77528522,9467873,35358955,0,19081558,58446964,11951750,84630660,12147969,16264891,0
(주)뉴파워프라즈마,144960,2019/12,60165999,150094736,5296883,5565517,0,14946111,135148625,3652654,24197264,88372346,91730455,0
(주)뉴프렉스,085670,2019/12,128250921,137433890,-9634357,7024181,0,87756530,49677361,-9956858,13345653,89858069,13553447,0
(주)다나와,119860,2019/12,202773825,154181938,23583163,43737128,0,44514345,109667593,28520423,174253402,35338154,88546337,0
(주)다날,064260,2019/12,191162051,512017556,22794705,45520371,0,312245578,199771977,10888164,180273887,90543802,44778443,0
(주)다보링크,340360,2019/12,,,,,,,,,,,,
(주)다산네트웍스,039560,2019/12,446586616,453482793,-9548924,44684217,0,221216290,232266503,-194075,149851203,159090192,-49338240,0
(주)다우데이타,032190,2019/12,3261975999,25214812744,408847438,393922010,1846809506,22437866876,2776945869,558977520,506242832,4387052794,413396801,0
(주)다원시스,068240,2019/12,175077026,535778020,4247763,124533552,0,325034136,210743884,8255509,30019491,257292370,67426958,0
(주)대동스틸,048470,2019/12,,,,,,,,,,,,
(주)대륙제관,004780,2019/12,,,,,,,,,,,,
(주)대림제지,017650,2019/12,,,,,,,,,,,,
(주)대명소노시즌,007720,2019/12,218566639,243679256,63292506,156019486,0,78031264,165647992,3886672,34193346,40892992,61970626,0
(주)대성미생물연구소,036480,2019/12,,,,,,,,,,,,
(주)대성엘텍,025440,2019/12,377405556,110542670,-9945700,2524082,0,72479666,38063005,-6910419,14074354,58767186,-18013962,0
(주)대성파인텍,104040,2019/12,37466323,91992889,1319995,10685666,0,38792198,53200691,311808,4426892,64925471,41881007,0
(주)대원,007680,2019/12,248600434,518668184,9261021,64076243,0,218518376,300149808,12473921,22208065,173877227,262096893,0
(주)대유,290380,2019/12,,,,,,,,,,,,
(주)대유에이피,290120,2019/12,157452770,128281832,7976446,7768048,0,80274468,48007364,10098221,9421094,57480387,22016289,0
(주)대창솔루션,096350,2019/12,65192868,156535069,-4844363,5118405,0,90381143,66153926,982239,6765428,105463777,214400,0
(주)대창스틸,140520,2019/12,197636280,232138221,28133,4626683,0,132749418,99388804,4107596,8385682,149095393,72624068,0
(주)대한과학,131220,2019/12,55165316,44443513,1949877,3410725,0,11645209,32798304,2199945,11792885,16451315,14088614,0
(주)대호특수강,021040,2019/12,,,,,,,,,,,,
(주)더 미동,161570,2019/12,24883150,35112641,-3337757,8078600,0,6660163,28452478,-3633248,4903637,18341107,-7119460,0
(주)더블유아이,073570,2019/12,,,,,,,,,,,,
(주)더블유에스아이,299170,2019/12,,,,,,,,,,,,
(주)덕산테코피아,317330,2019/12,,,,,,,,,,,,
(주)덕신하우징,090410,2019/12,149006750,117536854,1486120,7255530,0,44877098,72659756,2597102,15827594,67394807,55076250,0
(주)데이타솔루션,263800,2019/12,,,,,,,,,,,,
(주)덱스터스튜디오,206560,2019/12,55482725,66525819,-7707267,8179648,0,11194473,55331347,-5357794,60840518,34468782,-7823749,0
(주)덴티스,261200,2019/12,,,,,,,,,,,,
(주)동구바이오제약,006620,2019/12,,,,,,,,,,,,
(주)동국알앤에스,075970,2019/12,101828656,125591075,2579538,9109104,0,46611685,78979390,3631274,13496785,63369605,39103851,0
(주)동국에스엔씨,100130,2019/12,317847252,400888034,8953843,27048924,0,124701679,276186355,14173574,24635239,173552101,61467422,0
(주)동방선기,099410,2019/12,,,,,,,,,,,,
(주)동성화인텍,033500,2019/12,253271782,263075386,16877238,23069765,0,168181985,94893401,26936736,23995601,119706584,35745028,0
(주)동아엘텍,088130,2019/12,202944664,267605758,15283836,81668984,3508102,58577014,209028744,19817339,31599969,87107025,106293428,0
(주)동양에스텍,060380,2019/12,212129297,144962083,2175699,8731165,0,90593925,54368158,2767921,10982206,62224621,41587562,0
(주)동우팜투테이블,088910,2019/12,270567996,224727531,2632411,16161868,0,34677783,190049748,4256779,17286019,107619709,151414143,0
(주)동운아나텍,094170,2019/12,,,,,,,,,,,,
(주)동원개발,013120,2019/12,,,,,,,,,,,,
(주)동일기연,032960,2019/12,28951585,58374142,2078974,2049698,0,6071452,52302690,919141,10081807,14222078,47079827,0
(주)동진쎄미켐,005290,2019/12,875254175,840710798,58693162,114618712,0,480348778,360362019,104867455,81539117,430070371,193431904,0
(주)두산테스나,131970,2019/12,,,,,,,,,,,,
(주)듀오백,073190,2019/12,31808599,32605733,-2956674,1661717,0,5270243,27335489,-2468695,10876477,19148407,16239950,0
(주)드래곤플라이,030350,2019/12,6081313,14923301,-5749731,6937861,0,2549440,12373861,-4509707,10591019,6644050,-5749731,0
(주)드림시큐리티,203650,2019/12,28815881,77347110,2526906,3098895,0,13040512,64306598,1771025,6022653,61466908,7967220,0
(주)드림어스컴퍼니,060570,2019/12,196961163,171585555,-48005522,88901393,0,53668515,117917040,-26743471,57401502,35317064,-87770960,0
(주)디딤,217620,2019/12,125265879,117030402,1357911,9508473,0,84270124,32760278,3493798,57636212,87261183,15854618,0
(주)디모아,016670,2019/12,20405375,102374669,-1737755,25895971,0,45219162,57155507,7821685,11132183,16295718,38826783,0
(주)디바이스이엔지,187870,2019/12,,,,,,,,,,,,
(주)디스플레이테크,066670,2019/12,,,,,,,,,,,,
(주)디아크,078590,2019/12,64599738,71913569,-6047456,19813193,0,47206991,24706578,1888369,10402467,26118947,-22001630,0
(주)디알젬,263690,2019/12,60087401,63046253,5470786,10833252,0,30524694,32521559,4572698,12829446,19006213,13664650,0
(주)디알텍,214680,2019/12,47845054,70958295,944606,13604990,0,33599023,37359272,1398254,20529714,22433552,4614377,0
(주)디앤씨미디어,263720,2019/12,42139941,53449595,4852476,8778432,0,11928155,41521440,7913752,34226190,4450502,20199700,0
(주)디에스앤엘,141020,2019/12,38570359,72600826,-34274970,1105805,0,35902415,36698411,-17343940,21422255,11958978,-78615131,0
(주)디에스케이,109740,2019/12,76480134,171897832,3891897,25797559,0,46634348,125263484,5474893,13835021,108087235,38302184,0
(주)디에이테크놀로지,196490,2019/12,108845736,122217450,-20783129,16823498,0,56545566,65671883,650130,14255946,44112197,-22241486,0
(주)디에이피,066900,2019/12,,,,,,,,,,,,
(주)디엔에이링크,127120,2019/12,15572845,25900053,-13118204,6395631,0,16237483,9662570,-5845160,8798976,11255572,-42770966,0
(주)디엔에프,092070,2019/12,,,,,,,,,,,,
(주)디엠에스,068790,2019/12,196206589,302514624,17236233,10720096,0,136508949,166005675,22710231,42589856,167997326,105892241,0
(주)디오,039840,2019/12,127165199,273185095,25601661,11476477,0,129533220,143651875,34767257,60897698,122058406,51148569,0
(주)디와이디,219550,2019/12,48109003,52229060,-2888567,745289,0,21354451,30874610,-1762020,18087042,22982940,17329144,0
(주)디이엔티,079810,2019/12,29668977,46017809,-7152406,1204903,0,27902135,18115674,-6453854,6626061,28836645,-4345492,0
(주)디지아이,043360,2019/12,,,,,,,,,,,,
(주)디지캡,197140,2019/12,23851999,48772866,1177494,6210907,0,18914542,29858324,679894,6257069,29728032,11039168,0
(주)디지털대성,068930,2019/12,140630621,142456542,18980099,17639346,0,47962083,94494460,21090277,46531086,88014183,40265574,0
(주)디지틀조선일보,033130,2019/12,33842796,85853679,3463027,9341819,0,8595903,77257776,2936471,5697533,36354960,38589523,0
(주)디케이앤디,263020,2019/12,59822274,62104312,2829968,8176250,0,10638598,51465714,2954715,7988601,32405490,22544397,0
(주)디케이티,290550,2019/12,337722378,114499310,7942696,23472611,0,56178571,58320739,12886302,6661190,29231232,19425986,0
(주)디티앤씨,187220,2019/12,73787518,179838735,-4250363,18861660,0,94646940,85191796,357236,23008757,135472648,22762632,0
(주)딜리,131180,2019/12,40486467,63808112,2092005,8703086,0,6210663,57597449,814493,10929085,29653591,44879067,0
(주)라닉스,317120,2019/12,,,,,,,,,,,,
(주)라이온켐텍,171120,2019/12,,,,,,,,,,,,
(주)라이트론,069540,2019/12,112769838,79429657,3379374,33942794,0,41745608,37684050,25711047,16401137,23337978,-18093939,0
(주)라파스,214260,2019/12,18168040,62884817,184359,5098015,0,14954180,47930637,-433078,8683015,33850068,-4086664,0
(주)랩지노믹스,084650,2019/12,,,,,,,,,,,,
(주)러셀,217500,2019/12,,,,,,,,,,,,
(주)레고켐바이오사이언스,141080,2019/12,57500139,141477453,12475508,66888373,0,25568107,115909346,8416842,26394243,30058181,-78811546,0
(주)레드로버,060300,2019/12,12084598,28775240,-93252771,156888,0,22251848,6523392,-41340698,39761268,19301617,-163478779,0
(주)레드캡투어,038390,2019/12,258761857,416661455,22234639,17847341,0,252727838,163933617,34971516,177273435,372158069,105465131,0
(주)레몬,294140,2019/12,,,,,,,,,,,,
(주)레이,228670,2019/12,73108726,76656974,11555269,11983707,0,19124849,57532125,12860996,21709535,15640025,12047137,0
(주)레이언스,228850,2019/12,126174798,232073460,13826669,27475533,0,37798296,194275164,22835774,28068155,62713425,94136294,0
(주)레이크머티리얼즈,281740,2019/12,,,,,,,,,,,,
(주)로보로보,215100,2019/12,13825738,27198177,1088824,580900,0,2573041,24625136,116190,5604594,11647365,12785200,0
(주)로보스타,090360,2019/12,177224395,166636026,-4513023,29604626,0,70221087,96414939,-6889907,20826173,40615049,33029770,0
(주)로보티즈,108490,2019/12,25231157,64669054,2481001,9680097,0,3260113,61408940,1681774,11479220,26893978,16849327,0
(주)로지시스,067730,2019/12,,,,,,,,,,,,
(주)루멘스,038060,2019/12,323587779,278451657,-61111244,20744805,0,147894772,130556884,-39217867,50683542,127486607,-450360,0
(주)루트로닉,085370,2019/12,115684801,208199454,-11540733,8231171,0,89322636,118876818,-8476926,66953295,69346950,-10777427,0
(주)룽투코리아,060240,2019/12,30101838,79352267,1636986,2265286,0,5647513,73704754,-3098015,22765393,31590790,-40631088,0
(주)리노스,039980,2019/12,81286180,111913032,-442556,23657989,0,36956848,74956184,-320792,29272313,11135296,40480204,0
(주)리더스코스메틱,016100,2019/12,95635456,132912018,-57757716,19182663,0,83873775,49038243,-27824270,55321934,78677877,-23011722,0
(주)리드,197210,2019/12,18396311,31046019,-49236982,36236,0,62608144,-31562126,-6612441,6531632,3591761,-137119443,0
(주)리드코프,012700,2019/12,495358851,1036734077,40586229,12263945,90909850,668448987,368285090,53883905,61281174,20645045,314843083,0
(주)리메드,302550,2019/12,,,,,,,,,,,,
(주)링네트,042500,2019/12,131919333,94447962,7022815,16167029,0,36413722,58034240,7023527,11474455,15140728,47482087,0
(주)링크제니시스,219420,2019/12,11404801,37630382,571790,6455279,0,3269849,34360533,1030927,2428851,3709384,11773056,0
(주)마니커에프앤지,195500,2019/12,,,,,,,,,,,,
(주)마이크로디지탈,305090,2019/12,,,,,,,,,,,,
(주)마이크로컨텍솔루션,098120,2019/12,34428727,37413850,831947,3523689,0,4671857,32741993,671642,4368810,17934431,28606540,0
(주)마이크로프랜드,147760,2019/12,,,,,,,,,,,,
(주)마크로젠,038290,2019/12,122252823,225531446,-13383141,16371825,0,117708077,107823369,719925,38169289,120146689,36084641,0
(주)맘스터치앤컴퍼니,220630,2019/12,288853438,139939227,12925526,19309731,0,58923633,81015594,18969713,63712208,57013411,53736974,0
(주)매직마이크로,127160,2019/12,73799745,128970686,-15717101,3661908,0,70749666,58221020,-8471761,16823925,97474358,-10941084,0
(주)매커스,093520,2019/12,57482392,101122964,4801714,18096890,0,48709948,52413017,5948930,7411948,9507613,46385395,0
(주)맥스로텍,141070,2019/12,,,,,,,,,,,,
(주)머큐리,100590,2019/12,,,,,,,,,,,,
(주)멀티캠퍼스,067280,2019/12,288001022,204059370,18906590,10868309,0,91822206,112237164,24178088,52453299,114022567,135581379,0
(주)메드팩토,235980,2019/12,,,,,,,,,,,,
(주)메디아나,041920,2019/12,48399859,64760524,6745157,15785741,0,7823018,56937506,7701724,9708865,26901799,38014098,0
(주)메디콕스,054180,2019/06,25225051,56061813,-2640021,5576324,0,34920994,21140819,-488876,4526256,45923924,-6483381,0
(주)메디톡스,086900,2019/12,205900276,421529504,25563083,20080297,0,158848740,262680764,25688754,110681595,301499922,304574468,0
(주)메디프론디비티,065650,2019/12,,,,,,,,,,,,
(주)메지온,140410,2019/12,18930988,58873712,-23251204,15644307,0,16043627,42830085,-24658887,27754588,7024578,-47351138,0
(주)메카로,241770,2019/12,72495382,160150690,7849939,55094432,0,16278579,143872111,8560966,21726313,82922652,67714157,0
(주)메타바이오메드,059210,2019/12,59391345,103291753,3572914,2350437,0,48429625,54862128,5752793,20383017,61960089,8799273,0
(주)멕아이씨에스,058110,2019/12,12863659,24850344,-1689299,605760,0,20661076,4189268,-211336,5744337,16661124,-5982142,0
(주)멜파스,096640,2019/12,75991828,79763076,-11767230,2811820,0,49663470,30099605,4013528,8262809,62159645,-66887109,0
(주)모다이노칩,080420,2019/12,320072758,897502146,6174404,24800911,0,538677934,358824212,30507778,154401604,724839884,194740489,0
(주)모두투어네트워크,080160,2019/12,297168691,420625003,4146570,57026664,0,268100963,152524040,3198026,240840641,216940163,115565649,0
(주)모바일리더,100030,2019/12,23558937,37969975,-1522744,4823047,0,6039537,31930438,4967887,3943055,16384231,25402971,0
(주)모베이스,101330,2019/12,652513096,991473184,46530165,67751673,0,647806473,343666711,31961813,48013792,536962987,254046428,0
(주)모베이스전자,012860,2019/12,771679604,673938142,-9949414,34224442,0,512492545,161445597,10866621,53845665,336401618,45943265,0
(주)모비스,250060,2019/12,12147693,42509164,-559611,4771341,0,8943978,33565186,-1726109,7855946,21219091,-1488405,0
(주)모헨즈,006920,2019/12,85683500,58143099,638930,4187922,0,28936788,29206311,735328,5310962,30763877,12987813,0
(주)미래SCI,028040,2019/12,14797966,54405331,-20618702,340806,0,37487787,16917544,-5963843,6848931,19071070,-98090851,0
(주)미래생명자원,218150,2019/12,50079355,38518768,1029761,4464705,0,8857799,29660968,1464908,4867463,11879363,17963926,0
(주)미래컴퍼니,049950,2019/12,97432267,133767810,11959900,40518583,0,20859933,112907877,3657082,23830830,52250763,91343364,0
(주)미래테크놀로지,213090,2019/12,35864619,108768508,3675144,21620193,0,34159631,74608878,3675331,13884651,44350896,26717173,0
(주)미애부,225850,2019/12,,,,,,,,,,,,
(주)미코,059090,2019/12,236170142,404978178,21975621,84944683,0,236190783,168787395,38238425,71103350,236930259,27379785,0
(주)미투온,201490,2019/12,119101315,175119533,27868398,55347063,0,76356793,98762740,40455051,42791664,97022524,29543965,0
(주)바른손,018700,2019/03,6551086,39243971,-10710695,11933265,0,12234653,27009318,-7176269,11333258,15060200,-59600673,0
(주)바른손이앤에이,035620,2019/12,16975339,103169274,-24053158,1580597,0,32171070,70998205,-17734441,34709780,93600122,-27428170,0
(주)바른전자,064520,2019/12,39481096,76832470,-12929169,37957266,0,38811963,38020507,-14761520,9337784,32594079,-12420995,0
(주)바이넥스,053030,2019/12,125258579,202782054,8378233,18492629,0,41402635,161379419,11276389,45491625,128949109,1663883,0
(주)바이오니아,064550,2019/12,36292397,82099866,-7419713,4742342,0,50480711,31619155,-8520877,27673759,39076565,-109252300,0
(주)바이오로그디바이스,208710,2019/12,90419017,88918610,6135021,5584702,0,32785181,56133430,7047268,12655220,53177990,37559231,0
(주)바이오솔루션,086820,2019/12,,,,,,,,,,,,
(주)바이오스마트,038460,2019/12,158967517,183543718,19891299,24306231,0,77540405,106003313,3133545,53098669,81276571,38399528,0
(주)바이오톡스텍,086040,2019/12,25853847,60175524,-1705404,5376872,0,28980519,31195005,-130820,5500328,42997995,84650,0
(주)바텍,043150,2019/12,271702910,386987301,35589934,41546856,0,133226782,253760519,42868726,84819092,199710871,235185463,0
(주)배럴,267790,2019/12,59946896,58348027,6877842,23539782,0,12570107,45777920,8451979,29014806,19902231,23515490,0
(주)백금티앤에이,046310,2019/12,155629903,93349212,8812841,29417572,0,40718881,52630331,18452585,22810617,19472401,8122387,0
(주)버킷스튜디오,066410,2019/12,,,,,,,,,,,,
(주)베노홀딩스,206400,2019/12,15950474,44249191,1874323,18018401,0,10410109,33839081,2729571,13220903,14330392,-30938877,0
(주)베셀,177350,2019/12,42343768,86241040,-11046724,5711350,0,66743943,19497098,-7349573,13466736,27327346,3435847,0
(주)베스파,299910,2019/12,100572482,106207019,-8127695,14091736,0,21787083,84419937,-8700075,109272558,44805074,1066654,0
(주)보광산업,225530,2019/12,,,,,,,,,,,,
(주)보라티알,250000,2019/12,46789495,86622147,3327724,15482164,0,31401048,55221100,3208938,11851258,29372568,23962861,0
(주)본느,226340,2019/12,47018567,41068940,5033953,4076987,0,7116993,33951947,5581769,12474849,12511268,11028721,0
(주)부-스타,008470,2019/12,,,,,,,,,,,,
(주)부방,014470,2019/12,330262944,261497703,-9421837,18511990,0,78912024,182585679,-4220138,94347236,173351500,102682374,0
(주)뷰웍스,100120,2019/12,136009901,181014312,24320047,53350068,0,19560681,161453632,26425918,45501238,56603453,151839125,0
(주)브리지텍,064480,2019/12,,,,,,,,,,,,
(주)브이원텍,251630,2019/12,26780003,87282327,6642301,13610056,0,5587469,81694859,4813533,4799168,24283731,51149041,0
(주)브이티지엠피,018290,2019/12,112756600,135892621,3411551,17689544,0,74641892,61250730,10263495,30833474,45329049,11726616,0
(주)블루베리엔에프티,044480,2019/12,37484494,140121718,-3604285,53093938,0,48679727,91441990,-3673856,15168291,46081181,2403600,0
(주)블루콤,033560,2019/12,28562802,173877976,1818654,5880064,0,7082446,166795530,-12101384,12941054,144847554,132422713,0
(주)비덴트,121800,2019/12,18671853,326821610,-7421102,14284615,0,77747164,249074447,-1826418,8236011,279941048,87031019,0
(주)비보존헬스케어,082800,2019/12,44952919,164654060,-29006089,57330916,0,55657476,108996583,-1972225,5271337,19141632,-103995558,0
(주)비씨월드제약,200780,2019/12,51497337,162170556,-1738976,1732774,0,76199835,85970721,-1004654,18807854,128324866,49169817,0
(주)비아트론,141000,2019/12,49953294,149710472,4800282,13044839,0,17008654,132701818,3785365,8200873,57680932,83870741,0
(주)비에이치,090460,2019/12,654853721,477943796,56601199,59889198,0,198485726,279458070,62568027,25870803,245218391,252991093,0
(주)비엔지티,032790,2019/12,51911129,41822337,-18520371,3918459,0,19301794,22520543,-3134779,8041209,20949913,-53211870,0
(주)비엘,142760,2019/12,72876570,148113572,-41657220,43473714,0,89571458,58542114,-12385287,36754007,81561510,-94770934,0
(주)비엘팜텍,065170,2019/12,58869487,89113254,-17453415,22722210,0,38216921,50896333,-2787171,25207843,48836515,-44046251,0
(주)비엠티,086670,2019/12,74362153,117489334,5385385,1983642,0,47115240,70374094,6376364,13299899,47319647,43598677,0
(주)비올,335890,2019/12,,,,,,,,,,,,
(주)비즈니스온커뮤니케이션,138580,2019/12,,,,,,,,,,,,
(주)비츠로셀,082920,2019/12,133438199,163957502,20081747,10690479,0,22512357,141445145,25333745,10558111,91880221,113939682,0
(주)비츠로시스,054220,2019/03,,,,,,,,,,,,
(주)비츠로테크,042370,2019/12,312975670,367544313,29786931,27498333,0,120508560,247035753,37395107,29291808,208206063,91002228,0
(주)비케이홀딩스,050090,2019/12,12993006,44270690,-1963153,18398713,0,16981605,27289085,-25432,2029634,8436024,-62716905,0
(주)비투엔,307870,2019/12,,,,,,,,,,,,
(주)비트컴퓨터,032850,2019/12,37376712,62486547,7093059,2135699,0,13443064,49043484,6072520,4993546,39652064,29113177,0
(주)비피도,238200,2019/12,13012639,48243898,1581977,2166321,0,1950353,46293545,1392294,4067168,30106195,20013270,0
(주)빅솔론,093190,2019/12,84844466,164097769,9563647,21283349,0,17164294,146933475,9505805,17222144,44032861,148305363,0
(주)빅텍,065450,2019/12,,,,,,,,,,,,
