회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),현금및현금성자산(*)(IFRS),금융비용(IFRS),부채(*)(IFRS),자본(*)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),비유동자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),기타(영업)비용(*)(IFRS),이익잉여금(결손금)(*)(IFRS)
엔브이에이치코리아(주),067570,2019/12,350374902,375522084,5321033,3767386,0,233371767,142150317,15153775,298077293,5054592,0,84183927
엔시트론(주),101400,2019/12,9927737,32610292,-9471134,214922,0,15376641,17233650,6242034,24596250,-5380046,0,-46392960
엔에이치엔한국사이버결제(주),060250,2019/12,464507320,311859100,23557146,125626020,0,183879846,127979253,32573901,71453042,33534941,0,95618648
엘비세미콘(주),061970,2019/12,222933247,376889562,25848311,16285637,0,239770717,137118845,13444496,310132320,36496961,0,79047430
엘컴텍(주),037950,2019/12,43823575,80274659,1172352,4571611,0,6217236,74057423,5976571,65276519,5361063,0,7263012
엘티씨(주),170920,2019/12,56853812,136252858,-290841,12061415,0,45909317,90343541,11439212,96252773,2760666,0,48234325
엠에프엠코리아(주),323230,2019/12,,,,,,,,,,,,
엠케이전자(주),033160,2019/12,350049856,281917680,1166220,4820219,0,183053367,98864313,10497589,165243692,2214117,0,75096705
영신금속공업(주),007530,2019/12,117367323,120667661,6342207,8253232,0,81747730,38919931,14889990,79271737,5715670,0,19739458
영풍정밀(주),036560,2019/12,74989867,335021303,12579039,19389385,0,50621092,284400211,11946284,246909717,10110293,0,145706971
영화테크(주),265560,2019/12,39803361,55911769,-1215664,1500173,0,9853769,46058000,6019349,23353130,-1009734,0,32856058
예스이십사(주),053280,2019/12,512012071,230343990,1377823,5098891,0,165164490,65179500,101355595,134831360,8023635,0,29249635
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2019/12,,,,,,,,,,,,
오로라월드(주),039830,2019/12,117412631,195560134,4749133,4055444,0,97421467,98138668,21071340,146323287,11108556,0,83336236
오상자이엘(주),053980,2019/12,66721621,58403859,-14706177,5202512,0,33852469,24551391,8689711,28909608,-3445449,0,-28765410
오성첨단소재(주),052420,2019/12,66605461,204782443,15679208,71577528,0,29297231,175485211,4022038,96700439,4281370,0,21539908
오션브릿지(주),241790,2019/12,52540276,71160894,8910415,13901524,0,7836320,63324574,4320017,40557522,9866379,0,36771598
오스템임플란트(주),048260,2019/12,373764799,639267897,-16912663,60304761,0,534904146,104363751,116872422,357633337,58141274,0,90698162
올리패스(주),244460,2019/12,320262,49083959,-41022216,25955657,0,24817349,24266610,17176716,12898163,-17060716,0,-139110270
올릭스(주),226950,2019/12,1130327,47367423,-12572526,4845757,0,3892199,43475224,14394853,10530714,-13264526,0,-33007070
옴니시스템(주),057540,2019/12,75800659,125278726,24960277,11856114,0,36005068,89273658,14354321,60068768,-669938,0,33400305
옵티시스(주),109080,2019/12,19692118,42143791,2834539,9466826,0,4228885,37914906,5223133,9611517,2165126,0,31402901
와이더블유(주),051390,2019/12,19220154,112407021,1727825,90934,0,41150830,71256191,4745622,44977208,2753403,0,61570588
와이아이케이(주),232140,2019/12,28997156,163856843,-10857478,20497834,0,64100867,99755976,22919938,54912722,-12612362,0,69388275
와이엠씨(주),155650,2019/12,162318804,124693099,-2496629,16689297,0,44606752,80086347,9502721,44167624,-5169211,0,54046765
와이엠티(주),251370,2019/12,66020742,121745475,7580643,23867698,0,63226941,58518534,8484001,60123486,8324856,0,33778073
와토스코리아(주),079000,2019/12,18321002,77062792,1803041,9383717,0,3124875,73937917,5122647,22360634,505798,0,63651959
우리바이오(주),082850,2019/12,44617544,115150815,1587371,3587006,0,20796123,94354692,6929570,101546783,2895101,0,-8223835
우리산업(주),215360,2019/12,301983597,238732640,6820092,4733657,0,125960895,112771744,23481865,81721120,13095885,0,47619680
우리산업홀딩스(주),072470,2019/12,2582444,98890335,59638,551871,0,990750,97899585,2796207,98041598,-213763,0,1350902
우리손에프앤지농업회사법인(주),073560,2019/12,72889769,169867532,2334213,4271825,0,51299528,118568004,3449618,127472933,4125299,0,49618418
우리엔터프라이즈(주),037400,2019/12,26933802,118210233,-1688777,1130698,0,33225661,84984572,7122101,107657162,726069,0,16221168
우리이앤엘(주),153490,2019/12,129043240,111709354,311381,10628865,0,39619723,72089631,14056319,29619568,2397411,0,-14085643
우림피티에스(주),101170,2019/12,55506685,98209179,-666571,5515461,0,11428376,86780804,8264224,57182178,-1266371,0,63957317
우수AMS(주),066590,2019/12,207341545,151537469,1208425,5386282,0,91908870,59628599,17641061,99525461,1777444,0,29420701
우원개발(주),046940,2019/12,146805818,149242088,1893039,9958189,0,69695894,79546194,6144745,97595284,4527824,0,22297600
우진비앤지(주),018620,2019/12,25852361,58381255,-11952556,4158609,0,30033721,28347533,5656216,37620210,1374528,0,-9548617
원텍(주),216280,2019/12,35223289,38298661,-14473460,668494,0,36498993,1799668,17661355,12602832,-8379795,0,-6593250
원텍(주),336570,2019/12,,,,,,,,,,,,
원풍물산(주),008290,2019/12,40753665,64045771,-5450142,3136979,0,18493221,45552550,26088218,37742335,-1336652,0,-20155745
웹케시(주),053580,2019/12,61201347,63272158,9278684,17179574,0,9047742,54224416,51926823,40004375,9274524,0,26091247
위즈코프(주),038620,2019/12,35221336,41726591,-1942782,7414553,0,1717835,40008755,7643201,26018526,1572911,0,2177204
윈텍(주),320000,2019/12,,,,,,,,,,,,
윙입푸드홀딩스,900340,2019/12,,,,,,,,,,,,
유네코(주),064510,2019/12,15386367,69496270,-9481183,915399,0,58525536,10970733,4574547,55788850,-1820060,0,-46564717
유니셈(주),036200,2019/12,173111386,165363811,22059118,26335962,0,41471394,123892418,42186550,40170435,24804642,0,92949682
유니슨(주),018000,2019/12,73652840,248355549,-20701258,3117734,0,163824991,84530558,15802116,188162786,-14358806,0,-14851793
유비벨록스(주),089850,2019/12,91236770,86404357,7256255,4319060,0,43624599,42779758,16584886,47400553,4536150,0,42113685
유아이엘(주),049520,2019/12,100478694,110356000,-495243,15342534,0,9631715,100724285,6631104,67927117,-5568779,0,64171172
유진기업(주),023410,2019/12,806997640,1444273589,20775492,78122543,0,665233472,779040117,60892266,1127585175,40368804,0,275417976
이노시스(주),056090,2019/12,21361556,70114986,-1890150,2979923,0,31703481,38411505,10881695,46157219,-994263,0,-21617679
이니텍(주),053350,2019/12,50464089,100349974,-326061,10799937,0,9267837,91082137,8547540,70364779,698458,0,50629317
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,,,,,,,,,,,,
이에스산업(주),241510,2019/12,,,,,,,,,,,,
이엠코리아(주),095190,2019/12,81408473,175960140,-7327998,8033090,0,85674347,90285793,7220514,131356458,-6499697,0,17459993
이원다이애그노믹스(주),245620,2019/12,5414766,68793161,-8814867,17621338,0,22057352,46735809,10759869,43723713,-10735327,0,-28801801
이원컴포텍(주),088290,2019/12,46310492,36706599,1464700,3516030,0,19057856,17648743,1970152,17270337,1335594,0,-3724996
이트론(주),096040,2019/12,28980984,104903300,-3154790,17120485,0,39516736,65386564,5007293,59107684,-2335622,0,-9388720
이화공영(주),001840,2019/12,138398049,85378592,268264,548456,0,42663139,42715453,7058341,23176227,125985,0,21395936
이화전기공업(주),024810,2019/12,56846635,226073917,75695,23630186,0,16489109,209584808,8340232,114110134,608838,0,-3590861
인베니아(주),079950,2019/12,146436351,180768143,1908018,4393193,0,135384367,45383777,17485670,41862570,4676043,0,14534310
인선이엔티(주),060150,2019/12,102296528,330058278,12313985,22640581,0,120733466,209324812,9676891,274535466,26181731,0,127183819
인크로스(주),216050,2019/12,31311953,147491865,9111625,7654758,0,78095262,69396603,5221633,19068579,12112810,0,36466331
인탑스(주),049070,2019/12,240709540,446197534,12140287,36759890,0,78623689,367573845,37496763,272553613,17668050,0,344538076
인포뱅크(주),039290,2019/12,72710688,65380274,552687,9724114,0,14510530,50869744,11376376,41805008,655418,0,33379042
인화정공(주),101930,2019/12,69958816,214087064,208729,3440817,0,92365012,121722052,3652930,182511018,2285071,0,71967402
잉글우드랩(주),950140,2019/12,116673725,93641490,2890940,3949185,0,31354957,62286532,15477434,39675018,9545818,0,-16486769
자안바이오(주),221610,2019/12,26152415,23717673,1433393,5614087,0,7051356,16666317,6786263,5319554,868653,0,-4670369
자이글(주),234920,2019/12,29702460,62583261,-29913506,2682411,0,10919580,51663681,33613865,43540352,-15558171,0,3453197
재영솔루텍(주),049630,2019/12,130956325,150823406,6354537,32082010,0,101880397,48943009,15602369,83533495,7825976,0,-49467668
전진바이오팜(주),110020,2019/12,3948944,6411002,-1462466,4161990,0,3512560,2898442,4044621,1878373,-1957987,0,-17311864
제너셈(주),217190,2019/12,38688487,48774952,3082998,3630790,0,31410737,17364215,10675536,30561012,3113260,0,-4223441
제룡산업(주),147830,2019/12,27124378,61520654,2545029,3158147,0,4671871,56848783,4958908,8835402,1485618,0,34858310
제룡전기(주),033100,2019/12,45214796,64293249,5583159,16939928,0,8236793,56056456,4360467,25769198,5741495,0,43833872
제이더블유신약(주),067290,2019/12,89979990,138193777,-8694771,28982209,0,40816536,97377241,42967494,69918486,3601358,0,10362919
제이스코홀딩스(주),023440,2019/12,25110218,83854959,-3516962,932254,0,22815339,61039620,2130614,69832604,-3324683,0,20465581
제이씨케미칼(주),137950,2019/12,177024604,236690810,5871406,13291864,0,129573960,107116851,10373014,176383458,12248801,0,58670835
제이씨현시스템(주),033320,2019/12,171196283,110855644,174291,11771425,0,39115964,71739680,13094963,29914915,228057,0,25601801
제이엔케이히터(주),126880,2019/12,197512325,158379965,5221468,24088048,0,75869766,82510199,7671162,65653680,15346647,0,2556043
제이엠아이(주),033050,2019/12,11948797,47759041,-4509009,4607636,0,7325534,40433507,2644616,28132724,227998,0,-1752052
제이엠티(주),094970,2019/12,54807237,60260980,2373924,12588214,0,12010264,48250716,2650155,20983586,3257422,0,34341010
조광아이엘아이(주),044060,2019/12,24534303,93528657,4641813,6889639,0,35483418,58045239,6114340,62059344,4196689,0,33560116
조아제약(주),034940,2019/12,66476463,86096848,-623203,9477368,0,31317559,54779289,28839354,32744488,131545,0,-18014999
주성엔지니어링(주),036930,2019/12,254491427,441493958,27059131,13163384,0,205868079,235625878,78439348,339344627,29575015,0,78579883
줌인터넷(주),239340,2019/12,24679947,32479942,-11801337,8391847,0,6192591,26287351,23760376,7484362,919571,0,-16809265
지나인제약(주),078650,2019/12,70072220,86831281,-7936736,15088,0,37755481,49075800,5952112,57978632,1631909,0,-49552695
지니언스(주),263860,2019/12,24874819,44532658,3213985,3292334,0,8769492,35763166,11492514,16929440,3171959,0,22299045
지더블유바이텍(주),036180,2019/12,44565634,79968658,-22555661,3696794,0,74324582,5644076,8567174,7906539,567501,0,-13111127
지스마트글로벌(주),114570,2019/12,11849653,88769378,-85839250,901632,0,49982678,38786700,61172411,36108116,-70110149,0,-62594967
지에이치신소재(주),130500,2019/12,56124331,77110983,907584,241480,0,33464508,43646475,4021533,58722971,1269489,0,24343016
지엔원에너지(주),270520,2019/12,,,,,,,,,,,,
지엘팜텍(주),204840,2019/12,4301246,20942951,-2891339,318870,0,13425004,7517947,3365535,19549132,-1456345,0,-2835994
진양제약(주),007370,2019/12,47351256,68277806,1646855,1711564,0,24611584,43666222,24279057,40195779,-216329,0,27908315
차이나크리스탈신소재홀딩스,900250,2019/12,,,,,,,,,,,,
참존글로벌(주),158310,2019/12,5253550,74354461,-8572895,12582176,0,44999952,29354509,5808324,28502295,-5152757,0,-26988083
참좋은여행(주),094850,2019/12,62056608,145642690,22889226,68462185,0,48939321,96703369,54918209,30838646,7138399,0,61921154
카페24(주),042000,2019/12,147946664,148596424,5406019,37564953,0,37110087,111486337,142857134,87522009,5089530,0,12428145
커머스마이너 (주),223310,2019/12,9051494,39826671,-4608428,3758433,0,8882560,30944111,1965233,27962630,247778,0,-51646997
컬러레이홀딩스,900310,2019/12,,,,,,,,,,,,
케어룸의료산업(주),327970,2019/12,,,,,,,,,,,,
케이디켐(주),221980,2019/12,48212800,77692124,6067560,10537295,0,5103206,72588917,5982191,39146904,6272054,0,53566674
케이만금세기차륜집단유한공사,900280,2019/12,,,,,,,,,,,,
케이맥(주),043290,2019/12,62506052,86100729,-11056561,1806711,0,42465514,43635215,12342653,22217923,-6345935,0,14311424
케이비아이메탈(주),024840,2019/12,477661145,212861723,5913764,6367568,0,123753022,89108701,7378725,59176982,9367295,0,17678842
케이에이치건설(주),226360,2019/12,31455061,101518400,-2564450,7708237,0,58549025,42969375,8191850,73495015,4082404,0,16635098
케이에이치전자(주),111870,2019/12,36810750,174449914,74482,11286857,0,48732209,125717706,7233612,145360839,-2751876,0,62956310
케이엠제약(주),225430,2019/12,20338373,43142804,-902231,700007,0,18948436,24194368,7312329,35712939,-1526031,0,-4076403
케이지이티에스(주),151860,2019/12,160879256,433209372,97780142,2176900,0,190816360,242393012,7215311,381388703,15879854,0,179479180
케이피엑스라이프사이언스(주),114450,2019/12,37618455,71894429,1195719,7513820,0,11536890,60357539,2440994,40232314,591103,0,13892113
켄코아에어로스페이스(주),274090,2019/12,17234579,58141500,-9951256,3957406,0,24360570,33780930,2168229,41482322,-2399149,0,-25182243
코나아이(주),052400,2019/12,120293820,282835825,-6070643,169811083,0,198991661,83844163,30727192,39530264,3087830,0,25293525
코드네이처(주),078940,2019/12,30758360,36325593,-8097640,2199843,0,14298293,22027300,2137527,17291188,1567672,0,-4076303
코리아에프티(주),123410,2019/12,196890338,210469725,3124714,2230138,0,119968278,90501447,22786789,104293853,3101697,0,57863256
코스맥스엔비티(주),222040,2019/12,146311047,258477382,6662226,17102466,0,134105029,124372353,13026660,131458252,17494277,0,73714849
코아스템(주),166480,2019/12,3390123,48728403,-6067778,354423,0,3603142,45125261,7263945,22306790,-6831892,0,-18000011
코오롱생명과학(주),102940,2019/12,148541237,278294781,-92323437,5913523,0,177274348,101020433,52101509,183004865,-26542593,0,-61360670
코오롱티슈진(주),950160,2019/12,3053313,124536732,-49270012,45516400,0,30975198,93561534,44774456,11742424,-44518987,0,-203581647
코웰패션(주),033290,2019/12,179647116,326404607,50910727,11303088,0,83053815,243350792,43763172,210382128,51329636,0,172045257
코위버(주),056360,2019/12,112750378,164277748,20297008,18884697,0,46257873,118019874,18953657,78925939,11277257,0,101320612
콜마비앤에이치(주),200130,2019/12,384491796,294775725,47959980,38770973,0,60567063,234208663,13596800,150633955,63732405,0,188716292
큐렉소(주),060280,2019/12,34388093,47125377,-25918257,2043691,0,3145443,43979934,9878069,11201829,-4315231,0,-130498460
크로바하이텍(주),043590,2019/12,28801873,25652205,-7457778,586193,0,9196600,16455605,4357589,15442737,-3777315,0,-32298345
크루셜텍(주),114120,2019/12,61580736,82490801,-117180804,5351609,0,54225455,28265345,48482713,36376519,-38564686,0,-183347299
크리스탈지노믹스(주),083790,2019/12,4397571,231529185,-38026120,9922274,0,82637650,148891535,11004810,126089160,-9650230,0,-128411826
키네마스터(주),139670,2019/12,19326756,12753329,-874012,5437356,0,1582656,11170673,19718347,2991983,-391591,0,5498188
테고사이언스(주),191420,2019/12,6273699,48539936,952834,1475954,0,659707,47880229,4234623,22303386,418659,0,4929315
테라사이언스(주),073640,2019/12,16168956,52700654,-1307818,5723776,0,23315352,29385302,2811550,41841613,-1175157,0,-4870960
티제이미디어(주),032540,2019/12,69728502,104010766,703178,8909200,0,25956713,78054053,15063538,74597426,570153,0,62673750
티케이지애강(주),022220,2019/12,71371711,94318503,11522828,2418936,0,11300117,83018386,7170940,41949514,10214468,0,15161995
팅크웨어(주),084730,2019/12,167438665,202722615,2864518,29904212,0,52183398,150539217,48245689,89564913,6286951,0,93518626
파나케이아(주),058530,2019/12,28091389,96528365,-22518573,4964169,0,42715442,53812923,4233261,55507260,825565,0,-22592652
패션플랫폼(주),225590,2019/12,79379158,54773061,5543185,3893382,0,14116625,40656436,37561675,15480183,7459021,0,21272838
펌텍코리아(주),251970,2019/12,161858814,214705584,19511111,5730941,0,57640023,157065562,9798373,89964648,25476282,0,103925550
풍국주정공업(주),023900,2019/12,48096508,124685857,5438545,3041874,0,4773895,119911962,3909483,73863633,6005572,0,110304218
피씨엘(주),241820,2019/12,35811,15745442,-7965850,1469649,0,9923563,5821879,6423617,5514098,-6412497,0,-23352425
피아이첨단소재(주),178920,2019/12,223682314,392965082,17717933,28540844,0,141679219,251285863,23675511,284448803,33602431,0,127193881
피앤씨테크(주),237750,2019/12,21401365,68213532,2779484,4049453,0,8628931,59584601,3616327,26899506,2274703,0,31653817
피에스케이(주),319660,2019/12,137720048,212387286,10618204,36720625,0,33066597,179320689,51535391,54840607,8134408,0,11009837
피에스케이홀딩스(주),031980,2019/12,31627114,101016381,15273535,7158069,0,6806506,94209876,11037171,65744009,1937424,0,239507851
피에스텍(주),002230,2019/12,50561176,163986607,2332888,43969777,0,21561509,142425098,7480756,66042935,-1323639,0,116649899
피에이치에이(주),043370,2019/12,626711569,571696674,23550669,28996037,0,178804342,392892332,54133023,331937356,5877002,0,340905666
하나마이크론(주),067310,2019/12,298685547,445931059,7428241,2095100,0,286685608,159245451,17749616,335840491,3410081,0,19927071
하나머티리얼즈(주),166090,2019/12,154826023,295094740,27651938,6695505,0,149661529,145433211,16372074,228599122,40894321,0,103168815
하이록코리아(주),013030,2019/12,133142496,361032353,12979846,20270826,0,28449919,332582434,14649482,116283232,12743739,0,301932220
하이즈항공(주),221840,2019/12,53029222,130308140,3708298,24802158,0,53188111,77120029,4024956,81616125,3631457,0,10965360
한국기업평가(주),034950,2019/12,51873852,122705216,16957087,8124873,0,25518178,97187038,36984673,47090153,14889179,0,55371896
한국맥널티(주),222980,2019/12,34791773,49056454,-1330327,4199839,0,21951815,27104640,8290774,28425441,1541132,0,17491821
한국선재(주),025550,2019/12,149106313,182154763,2606858,1175051,0,93115747,89039016,11120979,116607144,2834294,0,55444605
한국알콜산업(주),017890,2019/12,240070314,324588968,23388847,37686444,0,34067361,290521607,18322062,212013064,31702009,0,267357827
한국유니온제약(주),080720,2019/12,51264403,95814762,631476,4573480,0,37534993,58279770,23044508,44151203,1281911,0,26253605
한국전자금융(주),063570,2019/12,223334469,418595503,5634879,165292469,0,262720664,155874839,188762110,221375074,22129278,0,97068719
한국전자인증(주),041460,2019/12,28465774,57137539,1666824,32134335,0,16647244,40490295,21568330,8068948,6897444,0,26272193
한국정밀기계(주),101680,2019/12,45269694,86045248,-1228940,2242886,0,29215332,56829915,6248116,22851196,-1446798,0,2296664
한국정보공학(주),039740,2019/12,150497146,83740169,1984054,1425469,0,41095014,42645155,5504575,34191555,710607,0,-6435507
한국정보인증(주),053300,2019/12,42589991,109810396,7834839,5345710,0,24011173,85799222,33197596,37171046,9392395,0,47567671
한국정보통신(주),025770,2019/12,494677892,353432003,22725905,34081643,0,151097191,202334812,9234859,85678979,32833011,0,176585493
한국컴퓨터(주),054040,2019/12,33177976,114006478,-2162493,11475541,0,15953058,98053420,2905663,46619346,358510,0,82348117
한라아이엠에스(주),092460,2019/12,47381801,110090605,4087753,4384591,0,31342836,78747769,12061318,67039872,973000,0,53454135
한솔아이원스(주),114810,2019/12,122297432,241156783,-6192740,12307845,0,129185789,111970993,26462863,173890529,-2137852,0,38946655
한솔인티큐브(주),070590,2019/12,58966376,40780682,-888970,5919593,0,17109650,23671032,10162072,17353844,-1012658,0,7402828
한양디지텍(주),078350,2019/12,67287737,87515919,-5510626,9504562,0,57219128,30296790,7096667,55403273,-5738865,0,15907739
한양이엔지(주),045100,2019/12,608346645,455801265,16900635,40091069,0,170378652,285422612,29800597,136052458,18492184,0,258008783
한일네트웍스(주),046110,2019/12,121614532,124845440,6953806,9835550,0,57378735,67466705,7298392,81283302,8619420,0,38376513
한일단조공업(주),024740,2019/12,121071383,211040259,888992,6252895,0,104062575,106977684,9202202,145943772,3608736,0,58465732
한일사료(주),005860,2019/12,102314789,89022032,-361418,5918339,0,43592419,45429613,15608387,42350434,737564,0,15453778
한일화학공업(주),007770,2019/12,99572194,118881157,1455029,11285205,0,19368733,99512424,4402969,71650056,3551052,0,96454440
한창산업(주),079170,2019/12,65366486,60636709,1173930,2432419,0,8181482,52455228,4003039,25731342,992515,0,47244467
해성산업(주),034810,2019/12,20260095,212307072,2324752,7988158,0,72790503,139516568,15042863,202970534,5217232,0,76378825
해성옵틱스(주),076610,2019/12,88424371,128016994,-14815569,370748,0,61522726,66494268,14375759,33082648,1983708,0,186071
헝셩그룹유한회사,900270,2019/12,,,,,,,,,,,,
현대무벡스(주),319400,2019/12,,,,,,,,,,,,
현대바이오사이언스(주),048410,2019/12,24918430,62485743,1658488,5497879,0,15362245,47123498,10657210,29205916,3124923,0,-64610330
현대에이치티(주),039010,2019/12,104552530,109199698,10660183,8692913,0,27658650,81541049,10299294,36993053,10499476,0,75440057
현우산업(주),092300,2019/12,168476354,165394610,2342885,8743263,0,89966844,75427766,7995179,109546939,5229978,0,40089180
현진소재(주),053660,2019/12,104153934,133964730,-67457795,210535,0,142723650,-8758920,11710921,99988090,-30783293,0,-188119556
화성밸브(주),039610,2019/12,68101153,95949614,2933256,5386784,0,23229091,72720522,6876257,31815923,3417528,0,56829572
화일약품(주),061250,2019/12,108744878,139400638,3194153,27292700,0,19970003,119430635,10378425,43633494,4101514,0,79989077
휴림네트웍스(주),192410,2019/12,20576328,51989709,212373,3172759,0,14031630,37958078,2697156,37963981,1492348,0,12645427
휴림로봇(주),090710,2019/12,17514292,41764854,-10080845,4275109,0,14107439,27657415,6499041,16697108,-3879766,0,-47241590
휴마시스(주),205470,2019/12,9150652,36487811,-1226235,3791114,0,21243825,15243986,4816364,10716339,-875264,0,-9240555
휴젤(주),145020,2019/12,177690744,848026074,33699605,11367174,0,208096121,639929953,67278246,299824399,41865498,0,645700512
흥구석유(주),024060,2019/12,150668735,83661499,8292866,2318220,0,6660240,77001259,7243168,61041785,500763,0,40649728
