회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원),금융비용(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]총자본순이익률(IFRS연결),[제조]정상영업이익증가율(IFRS연결),[제조]* (정상)영업손익(보고서기재)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]   비유동자산(*)(IFRS연결)
(주)현대바이오랜드,052260,2017/12,102557180,176369786,11978967,19231980,0,38553635,137816151,6.96,-0.34,16018890,21139281,110840980
(주)현대바이오랜드,052260,2018/12,100589346,193163241,15047406,20557484,0,44257277,148905964,8.14,6.47,17055572,23536207,120657896
(주)현대바이오랜드,052260,2019/12,106310862,209051968,10848889,14317446,0,53328419,155723549,5.39,-15.22,14460452,24817602,136301209
(주)현대에버다임,041440,2011/12,186833618,196590976,13384245,4980174,0,109524439,87066537,7.24,17.37,15399618,27744011,60661479
(주)현대에버다임,041440,2012/12,229272081,227883930,12940479,6019235,0,110136433,117747497,6.1,21.62,18729488,32596762,74320824
(주)현대에버다임,041440,2013/12,297668268,269566288,17053736,9534327,0,134948760,134617528,6.86,8.17,20259882,37799028,83667038
(주)현대에버다임,041440,2014/12,316121026,311323451,13279614,12390169,0,171443936,139879515,4.57,1.75,20615080,38462116,86731472
(주)현대에버다임,041440,2015/12,327817239,285417033,12145605,11446659,0,134488308,150928724,4.07,-13.92,17744837,41190372,89035394
(주)현대에버다임,041440,2016/12,337351568,262385473,17485209,7220689,0,95088379,167297094,6.38,44.53,25646243,38163095,86948309
(주)현대에버다임,041440,2017/12,340266775,273598043,17597101,4190611,0,90082817,183515226,6.57,-5.28,24292995,40510554,84497909
(주)현대에버다임,041440,2018/12,311160553,269379041,10138350,5175949,0,77431679,191947363,3.73,-41.66,14171343,37688983,85667903
(주)현대에버다임,041440,2019/12,248611599,280365328,1160130,5300310,0,90466820,189898509,0.42,-78.37,3064877,32184098,89367237
(주)현대이지웰,090850,2011/12,,,,,,,,,,,,
(주)현대이지웰,090850,2012/12,,,,,,,,,,,,
(주)현대이지웰,090850,2013/12,,,,,,,,,,,,
(주)현대이지웰,090850,2014/12,,,,,,,,,,,,
(주)현대이지웰,090850,2015/12,40925678,59516464,3112044,15240456,0,34082846,25433618,5.23,0,4575470,21126611,20572319
(주)현대이지웰,090850,2016/12,52319004,58520750,-329584,8121617,0,35654234,22866516,-0.56,-86.8,604133,25916649,25229047
(주)현대이지웰,090850,2017/12,58370401,80265436,2222924,14818256,0,55289979,24975458,3.2,616.86,4330782,24952566,22067324
(주)현대이지웰,090850,2018/12,73064827,82686191,1687908,11926692,0,54607884,28078307,2.07,61.67,7001402,28498346,35922972
(주)현대이지웰,090850,2019/12,82316730,90207539,4691206,19580091,0,53832923,36374616,5.43,34.37,9407463,31228573,34802952
(주)협진,138360,2011/12,,,,,,,,,,,,
(주)협진,138360,2012/12,,,,,,,,,,,,
(주)협진,138360,2013/12,,,,,,,,,,,,
(주)협진,138360,2014/12,18547550,44857220,4344821,1700928,0,5665755,39191464,9.69,0,4040039,2355655,14363143
(주)협진,138360,2015/12,20004038,44576597,1826414,1712133,0,4218620,40357977,4.08,-63.96,1456110,2708910,20348368
(주)협진,138360,2016/12,25074100,46222019,-1825088,3040957,0,8058911,38163109,-4.02,-279.86,-2618998,6760754,21624607
(주)협진,138360,2017/12,24052602,50706212,-5028762,1196907,0,16665628,34040584,-10.38,0,383376,3050012,29424133
(주)협진,138360,2018/12,19297586,66740935,-33708831,16015471,0,24189180,42551755,-57.4,-1607.83,-5780669,5536678,21422482
(주)협진,138360,2019/12,18776214,50464697,-88215,4122096,0,7156336,43308361,-0.12,0,168943,4097798,20644159
(주)형지아이앤씨,011080,2011/12,,,,,,,,,,,,
(주)형지아이앤씨,011080,2012/12,,,,,,,,,,,,
(주)형지아이앤씨,011080,2013/12,,,,,,,,,,,,
(주)형지아이앤씨,011080,2014/12,92887564,97653381,1747070,1728392,0,54705393,42947987,1.79,0,2129306,57319470,34158116
(주)형지아이앤씨,011080,2015/12,117825653,110029095,3490187,3094217,0,61443497,48585598,3.36,-29.26,1506254,76168034,37361384
(주)형지아이앤씨,011080,2016/12,128649103,107520781,-4099558,2362510,0,54990098,52530682,-3.77,-163.53,-956896,80674419,36182609
(주)형지아이앤씨,011080,2017/12,113532672,75970033,-25932879,898779,0,49423357,26546676,-28.27,0,-8839305,70740250,21176853
(주)형지아이앤씨,011080,2018/12,,,,,,,,,,,,
(주)형지아이앤씨,011080,2019/12,102100436,63722359,-88042,5190116,0,41092394,22629965,-0.14,0,450766,60280390,15504210
(주)홈센타홀딩스,060560,2011/12,93090233,114245773,1760113,3730657,0,31760698,82485075,1.68,-28.33,2935848,6746530,59808449
(주)홈센타홀딩스,060560,2012/12,98940652,138437982,4142920,2833334,0,51514885,86923097,3.28,-94.33,166582,8868998,73607641
(주)홈센타홀딩스,060560,2013/12,110062069,139096842,2455847,7186394,0,52341173,86755669,1.77,1147.98,2078907,8959338,75036302
(주)홈센타홀딩스,060560,2014/12,117060557,138292289,-937252,6288212,0,38641001,99651288,-0.68,0,-2472422,10077991,82850802
(주)홈센타홀딩스,060560,2015/12,119503143,145260432,4278643,3755269,0,41177116,104083316,3.02,0,2159994,8064447,85189452
(주)홈센타홀딩스,060560,2016/12,95729699,387264680,15827395,5154053,0,167802162,219462518,5.94,-96.93,66209,7504206,309066696
(주)홈센타홀딩스,060560,2017/12,234365787,358129507,-57535926,23537700,0,192537299,165592208,-15.44,2213.69,1531877,20204405,277209867
(주)홈센타홀딩스,060560,2018/12,239013119,323876954,-35454761,18040518,0,185930895,137946059,-10.4,-420.99,-4917182,22080119,243182176
(주)홈센타홀딩스,060560,2019/12,265646362,328954147,-222701,18742241,0,186693314,142260833,-0.07,0,2558151,23282252,254930793
(주)홈캐스트,064240,2011/12,163835667,100615493,8348874,25428854,0,35434179,65181313,8.3,0,12070456,23242451,30182333
(주)홈캐스트,064240,2012/12,98534739,72617557,-3136942,8795036,0,15770212,56847346,-4.32,0,-709901,21353266,30229086
(주)홈캐스트,064240,2013/12,75893130,67343439,-16160300,5746255,0,27344749,39998690,-23.09,0,-7380014,27462550,31538023
(주)홈캐스트,064240,2014/12,71513463,114414653,1319263,12505743,0,43786136,70628517,1.45,0,5141716,16142073,61971883
(주)홈캐스트,064240,2015/12,97172426,123030385,7738535,20519380,0,22948374,100082011,6.52,53.23,7878424,24973209,50988595
(주)홈캐스트,064240,2016/12,122054084,145814350,12115749,39865194,0,31796437,114017912,9.01,124.09,17655019,22611360,49718697
(주)홈캐스트,064240,2017/12,40919825,110199580,-17111544,26949804,0,14738807,95460772,-13.37,-122.55,-3981382,15699770,66096706
(주)홈캐스트,064240,2018/12,34279159,117339741,-20328281,33529040,0,20229696,97110045,-17.87,0,-5417361,11150174,39554186
(주)홈캐스트,064240,2019/12,52827379,96544366,-14366083,22713130,0,9584717,86959649,-13.43,0,-8917747,20580576,34179817
(주)화신정공,126640,2011/12,,,,,,,,,,,,
(주)화신정공,126640,2012/12,,,,,,,,,,,,
(주)화신정공,126640,2013/12,,,,,,,,,,,,
(주)화신정공,126640,2014/12,,,,,,,,,,,,
(주)화신정공,126640,2015/12,,,,,,,,,,,,
(주)화신정공,126640,2016/12,,,,,,,,,,,,
(주)화신정공,126640,2017/12,,,,,,,,,,,,
(주)화신정공,126640,2018/12,,,,,,,,,,,,
(주)화신정공,126640,2019/12,,,,,,,,,,,,
(주)휴네시온,290270,2017/12,14026105,11522942,2994375,5117790,0,1940024,9582919,,,3354605,3907152,722067
(주)휴네시온,290270,2018/12,16050841,25167837,1005966,3615589,0,2891465,22276372,4,0,528256,5042610,2384826
(주)휴네시온,290270,2019/12,18826121,28292684,1793386,4720991,0,4416672,23876012,6.71,259.29,1897965,6078987,8105550
(주)휴맥스,115160,2011/12,994024451,766766732,34835383,73435909,0,371260055,395506677,4.54,-39.77,42098333,189353149,148595114
(주)휴맥스,115160,2012/12,1024313054,717361645,13719455,84485299,0,313394385,403967260,1.85,-26.99,30737102,203485045,163942861
(주)휴맥스,115160,2013/12,1139415150,834854559,25962147,88934942,0,395592883,439261677,3.35,-0.82,30484080,216296449,197506263
(주)휴맥스,115160,2014/12,1443770497,943642835,20433416,94281122,0,489582794,454060041,2.3,8.43,33054745,264468100,208793081
(주)휴맥스,115160,2015/12,1426664921,951759057,30157025,152582594,0,461804897,489954160,3.18,46.83,48534738,266146366,224110130
(주)휴맥스,115160,2016/12,1350510226,1018355642,3247962,187734123,0,548007218,470348424,0.33,-58.66,20066326,249083231,232679705
(주)휴맥스,115160,2017/12,1611589047,1206007559,-31668504,108096404,0,758906396,447101163,-2.85,-60.16,7994736,275877046,277749633
(주)휴맥스,115160,2018/12,1474831843,1057083761,-46173745,118619583,0,656025621,401058141,-4.08,-589.41,-39127376,257245196,322810032
(주)휴맥스,115160,2019/12,1173887021,1022128768,20251100,89359921,0,602355035,419773733,1.95,0,22863825,187758418,470581329
(주)휴맥스홀딩스,028080,2011/12,18842040,233402961,10347990,4520035,0,10500463,222902498,4.38,10.74,13299806,4760610,220619806
(주)휴맥스홀딩스,028080,2012/12,13519296,242902792,4809521,4837192,0,17587349,225315443,2.02,-40.51,7912061,5607235,231024957
(주)휴맥스홀딩스,028080,2013/12,22284243,248619390,7193237,4479652,0,18603268,230016122,2.93,112.84,16840260,5443983,236526019
(주)휴맥스홀딩스,028080,2014/12,16657725,240986942,2226922,1407598,0,13579094,227407848,0.91,-41.94,9777945,6879780,232028782
(주)휴맥스홀딩스,028080,2015/12,15734280,222112084,-23700293,1739808,0,20670009,201442075,-10.24,-21.02,7722804,8011475,214003980
(주)휴맥스홀딩스,028080,2016/12,5619171,221495411,-2440783,2487639,0,28814975,192680435,-1.1,-55.32,3450825,2168346,217772897
(주)휴맥스홀딩스,028080,2017/12,4081990,192627732,-29113224,3238101,0,27963582,164664150,-14.06,-413.09,-10804177,2386697,188172491
(주)휴맥스홀딩스,028080,2018/12,,,,,,,,,,,,
(주)휴맥스홀딩스,028080,2019/12,9253559,169615218,5832166,7335486,0,16477441,153137776,3.44,0,1033238,8220320,148448450
(주)휴먼엔,032860,2011/12,,,,,,,,,,,,
(주)휴먼엔,032860,2012/12,,,,,,,,,,,,
(주)휴먼엔,032860,2013/12,,,,,,,,,,,,
(주)휴먼엔,032860,2014/12,,,,,,,,,,,,
(주)휴먼엔,032860,2015/12,,,,,,,,,,,,
(주)휴먼엔,032860,2016/12,66851114,39209451,-6325225,3223593,0,15815685,23393767,-16.13,0,-1271024,5716322,4639790
(주)휴먼엔,032860,2017/12,114876622,35772874,273197,5165434,0,8463107,27309767,0.73,0,549009,11601666,5072987
(주)휴먼엔,032860,2018/12,112703168,43608959,-9968876,4997562,0,26287311,17321648,-25.12,-1078.12,-5369957,7480672,17598549
(주)휴먼엔,032860,2019/12,70658724,41243344,-3486175,1255012,0,20329303,20914041,-8.22,0,-1794408,3283600,12792619
(주)휴메딕스,200670,2011/12,,,,,,,,,,,,
(주)휴메딕스,200670,2012/12,,,,,,,,,,,,
(주)휴메딕스,200670,2013/12,,,,,,,,,,,,
(주)휴메딕스,200670,2014/12,,,,,,,,,,,,
(주)휴메딕스,200670,2015/12,,,,,,,,,,,,
(주)휴메딕스,200670,2016/12,47133617,131158762,10470224,59758757,0,18150678,113008084,7.98,0,12839005,9666327,48720318
(주)휴메딕스,200670,2017/12,54727016,128628462,13376373,38023209,0,15763196,112865266,10.3,-7.64,11858573,12316772,63287891
(주)휴메딕스,200670,2018/12,64831669,124465533,10760132,29936770,0,14597234,109868300,8.5,-9.83,10692527,15010479,70141131
(주)휴메딕스,200670,2019/12,78618779,138421305,12129999,19097333,0,17049474,121371831,9.23,24.16,13276316,19561195,82587621
(주)휴비츠,065510,2011/12,57034489,68114368,9465874,8914107,0,16438660,51675708,14.8,17.99,11487149,14352420,37035393
(주)휴비츠,065510,2012/12,67333918,83869333,11792085,11455731,0,18553631,65315702,15.52,9.52,12581095,16379266,46751379
(주)휴비츠,065510,2013/12,64069932,101636272,326768,13054650,0,36335558,65300713,0.35,-55.09,5649719,18705856,59873628
(주)휴비츠,065510,2014/12,63992216,106844080,1618849,14713951,0,41712978,65131102,1.55,-50.32,2806785,19614709,60747746
(주)휴비츠,065510,2015/12,72705901,114546553,7420541,15405476,0,40340716,74205837,6.7,274.76,10518602,18339652,66742019
(주)휴비츠,065510,2016/12,66923364,139518252,11370199,7707807,0,56835222,82683030,8.95,18.21,12434064,16844516,92894529
(주)휴비츠,065510,2017/12,70387883,140883447,3461194,4137452,0,56724108,84159339,2.47,-26.74,9109796,19379972,98759897
(주)휴비츠,065510,2018/12,78861275,141664239,7550013,4396368,3266300,51861701,89802538,5.34,-8.58,8327758,22222092,94494432
(주)휴비츠,065510,2019/12,87987307,151897854,8334022,4841080,2682978,57465300,94432555,5.68,40.76,11721881,24614604,98612985
(주)휴센텍,215090,2015/12,,,,,,,,,,,,
(주)휴센텍,215090,2016/12,,,,,,,,,,,,
(주)휴센텍,215090,2017/12,,,,,,,,,,,,
(주)휴센텍,215090,2018/12,,,,,,,,,,,,
(주)휴센텍,215090,2019/12,,,,,,,,,,,,
(주)휴엠앤씨,263920,2016/12,,,,,,,,,,,,
(주)휴엠앤씨,263920,2017/12,,,,,,,,,,,,
(주)휴엠앤씨,263920,2018/12,23388721,32822274,-66820,3489767,0,10879322,21942952,-0.2,0,-72982,4731437,22824978
(주)휴엠앤씨,263920,2019/12,24964389,88369871,-5069758,8854629,0,25928742,62441130,-8.37,0,834987,5719611,49057141
(주)휴온스,243070,2016/12,168966126,179343040,14814752,15982818,0,83603485,95739555,,,21527171,67756064,58625239
(주)휴온스,243070,2017/12,284838205,211253286,34087057,39436647,0,84005628,127247658,16.14,0,35337437,119126857,59016993
(주)휴온스,243070,2018/12,328595382,251370718,44595080,25950153,0,83688248,167682470,19.28,28.06,45251754,136303226,79464389
(주)휴온스,243070,2019/12,365018985,300341675,37412975,37815626,0,102120356,198221319,13.56,6.95,48397657,151596890,99363437
(주)휴온스글로벌,084110,2011/12,,,,,,,,,,,,
(주)휴온스글로벌,084110,2012/12,135510362,185518366,7196043,22378207,0,92603122,92915244,3.88,0,14827400,50246351,84841675
(주)휴온스글로벌,084110,2013/12,158182765,206224739,22845434,20031433,0,80988146,125236592,11.08,0,27937774,50693195,97097905
(주)휴온스글로벌,084110,2014/12,182342753,254514940,24491213,47594530,0,66137769,188377171,10.63,7.73,30097872,64343316,97322777
(주)휴온스글로벌,084110,2015/12,245020684,314131465,40509543,79326135,0,74802684,239328781,14.25,70.6,51345769,83817865,124396911
(주)휴온스글로벌,084110,2016/12,163712232,557060993,526207281,91075668,0,103162745,453898247,120.8,-43.72,28896428,59758426,338268579
(주)휴온스글로벌,084110,2017/12,325350642,602890427,48799151,82247795,0,111127897,491762530,8.41,109.94,60664551,133189171,373999302
(주)휴온스글로벌,084110,2018/12,378687482,672876687,60762312,69418727,0,134243507,538633180,9.53,12.03,67964298,310723184,426061056
(주)휴온스글로벌,084110,2019/12,449422998,742152517,57348919,73337324,0,160353785,581798732,8.11,7.28,72912396,376510602,460713597
(주)흥국,010240,2011/12,107972999,90183212,7056788,6057653,0,49837956,40345256,9.37,45.6,10159396,4514155,55930402
(주)흥국,010240,2012/12,90278479,89487387,3525892,9296995,0,46917009,42570378,3.92,-45.43,5543633,4907734,46668666
(주)흥국,010240,2013/12,78820115,84044788,3254945,5381369,0,39041363,45003425,3.75,-9.9,4994699,4513538,44410314
(주)흥국,010240,2014/12,73042471,79126537,1669997,4001217,0,33202227,45924310,2.05,-37.67,3113091,4640257,41205431
(주)흥국,010240,2015/12,64346196,73403371,1410304,5580219,0,26574618,46828754,1.85,-14.95,2647754,4609599,37051390
(주)흥국,010240,2016/12,62732006,69485368,3618605,1843489,0,19760647,49724721,5.06,94.65,5153771,4510699,47886016
(주)흥국,010240,2017/12,91625420,78035451,6952612,2070165,0,22779701,55255750,9.43,71.22,8824175,6014368,44234640
(주)흥국,010240,2018/12,118012454,88337240,8316697,9938931,0,26678794,61658446,10,26.24,11139831,6789361,43228944
(주)흥국,010240,2019/12,104480160,92358267,7002937,14990198,0,24869272,67488995,7.75,-20.22,8887375,9131806,44519981
(주)흥국에프엔비,189980,2012/12,24152162,27481223,3328455,97065,0,17397817,10083407,,,4338543,3717399,18329594
(주)흥국에프엔비,189980,2013/12,30262897,32957359,4690333,611662,0,18198514,14758845,14.23,0,6696544,4766913,21904128
(주)흥국에프엔비,189980,2014/12,35041596,41081360,6117572,2723686,0,16612782,24468578,16.53,18.89,7961462,7157655,26152124
(주)흥국에프엔비,189980,2015/12,39636081,75093404,6602856,9109114,0,11068029,64025375,11.37,7.99,8597289,8784935,47034480
(주)흥국에프엔비,189980,2016/12,41377160,66906282,3347480,2508601,0,11444217,55462065,4.71,-54.38,3922359,11677420,47937452
(주)흥국에프엔비,189980,2017/12,44898941,70226523,2619599,1978064,0,12816392,57410130,3.82,-26.63,2877743,12598414,41967392
(주)흥국에프엔비,189980,2018/12,47651005,81852143,2760835,2125610,0,22118926,59733217,3.63,47.76,4252030,12312077,45740430
(주)흥국에프엔비,189980,2019/12,53767239,89302191,5303380,9185367,0,25235549,64066642,6.2,36.71,5813143,12484827,50778855
(주)희림종합건축사사무소,037440,2011/12,,,,,,,,,,,,
(주)희림종합건축사사무소,037440,2012/12,,,,,,,,,,,,
(주)희림종합건축사사무소,037440,2013/12,149637668,129241142,1306698,1880199,0,71937144,57303999,1.01,0,7127598,14784353,20726086
(주)희림종합건축사사무소,037440,2014/12,135641944,138944137,-13960890,5017848,0,95720579,43223558,-10.05,0,-9859339,18175816,20568031
(주)희림종합건축사사무소,037440,2015/12,135770930,142496032,3648859,16193228,0,94670222,47825809,2.59,0,6954145,20204917,23127385
(주)희림종합건축사사무소,037440,2016/12,139772638,143417384,2147517,18262084,0,94556284,48861100,1.5,-22.38,5398002,14933310,26312864
(주)희림종합건축사사무소,037440,2017/12,159493989,134552824,3702817,17921511,0,82963735,51589090,2.66,60.88,8684152,19484089,26458643
(주)희림종합건축사사무소,037440,2018/12,169470443,134523704,3957145,24425933,0,82809861,51713843,2.94,-21.7,6800116,20563953,26590485
(주)희림종합건축사사무소,037440,2019/12,178561343,161634028,3571420,36372366,0,106816087,54817940,2.41,6.39,7234634,17550642,36592098
(주)힘스,238490,2011/12,,,,,,,,,,,,
(주)힘스,238490,2012/12,,,,,,,,,,,,
(주)힘스,238490,2013/12,,,,,,,,,,,,
(주)힘스,238490,2014/12,,,,,,,,,,,,
(주)힘스,238490,2015/12,,,,,,,,,,,,
(주)힘스,238490,2016/12,,,,,,,,,,,,
(주)힘스,238490,2017/12,,,,,,,,,,,,
(주)힘스,238490,2018/12,,,,,,,,,,,,
(주)힘스,238490,2019/12,,,,,,,,,,,,
KB오토시스(주),024120,2011/12,113600617,106963254,1592531,4791507,0,52773414,54189840,1.49,0,3662917,4582371,58853804
KB오토시스(주),024120,2012/12,128469875,104467698,4047834,4578741,0,48149434,56318264,3.83,77.68,6508350,6986790,57629589
KB오토시스(주),024120,2013/12,128845652,115087030,4179425,7064989,0,56054544,59032486,3.81,17.02,7615979,7143870,63431097
KB오토시스(주),024120,2014/12,115491313,115725365,3580251,5295392,0,54290273,61435093,3.1,-21.13,6006696,7101186,69409313
KB오토시스(주),024120,2015/12,129529485,127235494,5402075,6449841,0,62262470,64973025,4.45,44.92,8704863,7865874,72754193
KB오토시스(주),024120,2016/12,167374755,141949450,14273201,6744885,0,65300266,76649185,10.6,112.76,18520842,8163490,81103537
KB오토시스(주),024120,2017/12,164260096,149757134,12277116,7990836,0,64680098,85077036,8.42,-0.84,18366119,8470221,84079277
KB오토시스(주),024120,2018/12,151863763,145564580,12750202,9700166,0,50848511,94716069,8.63,-20.68,14567948,6942782,76432213
KB오토시스(주),024120,2019/12,147791589,143851954,10692459,8791816,0,41364291,102487663,7.39,-12.94,12683253,7930403,76092184
KD(주),044180,2011/12,63500533,76044743,-14992301,6729585,0,52352194,23692549,-17.92,-20.64,1729291,7794890,39774266
KD(주),044180,2012/12,12545430,23718000,-19934634,222617,0,14159634,9558366,-39.96,-60.68,679942,1831248,8752314
KD(주),044180,2013/12,22445094,23227897,-6977539,512677,0,16531011,6696887,-29.73,0,-1822545,2993223,9540220
KD(주),044180,2014/12,22572073,26825055,-5577755,376285,0,12939312,13885743,-22.29,0,-4640386,4145948,9184177
KD(주),044180,2015/12,30009587,38509704,614557,1989680,0,21453691,17056013,1.88,0,1439399,3913617,11067396
KD(주),044180,2016/12,35750504,59541799,19499,3724089,0,20284261,39257537,0.04,8.83,1566518,4610113,13863727
KD(주),044180,2017/12,22401619,98824540,-16710270,221359,0,58046567,40777973,-21.1,-756.37,-10282184,12148574,29465574
KD(주),044180,2018/12,41425211,148470847,-17026825,5447142,0,125560732,22910115,-13.77,0,-9636962,16810601,70262185
KD(주),044180,2019/12,84340034,138272305,9251212,4894865,0,105526261,32746044,6.45,0,5348973,10193955,100023166
가온미디어(주),078890,2011/12,127281713,111123276,-8972729,16581230,0,61444061,49679215,-7.89,0,-6759025,29895101,33612790
가온미디어(주),078890,2012/12,191938249,151904186,4403357,24644545,0,96820406,55083780,3.35,0,6151198,28833622,30864873
가온미디어(주),078890,2013/12,289290419,132534576,7488293,21164910,0,64788716,67745859,5.27,98.6,12215984,34869718,31142637
가온미디어(주),078890,2014/12,343405943,188725721,11275022,11618517,0,106343960,82381761,7.02,44.05,17596753,36637269,28728429
가온미디어(주),078890,2015/12,375795398,221714093,9334204,23378544,0,121697363,100016730,4.55,15.08,20250801,50531414,29140345
가온미디어(주),078890,2016/12,436903297,239295207,17526167,45229417,0,123604611,115690596,7.6,0.61,20374277,53669347,28792274
가온미디어(주),078890,2017/12,528373716,266959847,6177781,26136810,0,143835916,123123931,2.44,3.25,21036106,59873319,29233504
가온미디어(주),078890,2018/12,609809065,325750423,5173367,16680057,0,188166798,137583625,1.75,-55.56,9348040,60930900,29766365
가온미디어(주),078890,2019/12,601042248,307629967,17797830,27993581,0,151716658,155913309,5.62,211.22,29092560,67498749,31029941
감성코퍼레이션(주),036620,2011/12,,,,,,,,,,,,
감성코퍼레이션(주),036620,2012/12,,,,,,,,,,,,
감성코퍼레이션(주),036620,2013/12,,,,,,,,,,,,
감성코퍼레이션(주),036620,2014/12,,,,,,,,,,,,
감성코퍼레이션(주),036620,2015/12,,,,,,,,,,,,
감성코퍼레이션(주),036620,2016/12,,,,,,,,,,,,
감성코퍼레이션(주),036620,2017/12,,,,,,,,,,,,
감성코퍼레이션(주),036620,2018/12,8920928,16450114,-6783528,4638885,0,6017606,10432508,-41.24,0,-1872571,2702110,8413660
감성코퍼레이션(주),036620,2019/12,7392646,39221444,-5950124,6641710,0,22886441,16335003,-21.38,0,-1421973,2735266,14763507
갤럭시아머니트리(주),094480,2011/12,193528992,193470119,-41209258,20081763,0,174122034,19348085,-22.28,0,-37410249,37965235,76391488
갤럭시아머니트리(주),094480,2012/12,121099497,170244342,-9413505,14060989,0,137043733,33200609,-5.18,0,-5051676,25192523,61659384
갤럭시아머니트리(주),094480,2013/12,125745777,169018358,-13812475,25199577,0,148760454,20257904,-8.14,0,-2733114,24500019,57520788
갤럭시아머니트리(주),094480,2014/12,98315242,105194915,25081676,14505376,0,60057464,45137451,18.29,0,1863819,20189006,25395442
갤럭시아머니트리(주),094480,2015/12,39584971,124025960,1511472,18232150,0,77016835,47009125,1.32,29.25,2408919,14913367,29868482
갤럭시아머니트리(주),094480,2016/12,53853719,143345214,3679659,21063017,0,90045327,53299888,2.75,95.3,4704669,20045084,30127382
갤럭시아머니트리(주),094480,2017/12,69129594,183457161,3072893,14073097,0,119054051,64403111,1.88,-15.49,3975935,25746304,28604590
갤럭시아머니트리(주),094480,2018/12,81383391,229962293,4824908,25015494,0,146361460,83600833,2.33,88.15,7480810,23955357,38089804
갤럭시아머니트리(주),094480,2019/12,85556494,240358046,8838255,7708842,0,148992777,91365269,3.76,15.63,8650300,24818226,47500895
경남스틸(주),039240,2011/12,,,,,,,,,,,,
경남스틸(주),039240,2012/12,,,,,,,,,,,,
경남스틸(주),039240,2013/12,,,,,,,,,,,,
경남스틸(주),039240,2014/12,,,,,,,,,,,,
경남스틸(주),039240,2015/12,,,,,,,,,,,,
경남스틸(주),039240,2016/12,,,,,,,,,,,,
경남스틸(주),039240,2017/12,,,,,,,,,,,,
경남스틸(주),039240,2018/12,,,,,,,,,,,,
경남스틸(주),039240,2019/12,,,,,,,,,,,,
경남제약(주),053950,2011/12,,,,,,,,,,,,
경남제약(주),053950,2012/12,,,,,,,,,,,,
경남제약(주),053950,2013/12,,,,,,,,,,,,
경남제약(주),053950,2014/12,,,,,,,,,,,,
경남제약(주),053950,2015/12,,,,,,,,,,,,
경남제약(주),053950,2016/12,,,,,,,,,,,,
경남제약(주),053950,2017/12,,,,,,,,,,,,
경남제약(주),053950,2018/12,41432746,53157002,3720205,8417539,0,24244950,28912051,7,0,-841088,17516222,20564491
경남제약(주),053950,2019/12,44806055,74460268,-4546329,23937346,0,13266452,61193816,-7.12,0,-3149160,19990593,22354995
경동제약(주),011040,2011/12,127314231,185721629,20294824,23955174,0,35104049,150617580,11.38,17.24,27064246,48716924,86714368
경동제약(주),011040,2012/12,124672636,189234624,8100941,15693431,0,35476435,153758189,4.32,-6.92,25191000,49601519,89952682
경동제약(주),011040,2013/12,133074494,200386087,18465582,22010858,0,31354799,169031289,9.48,19.18,30022982,49980575,94627496
경동제약(주),011040,2014/12,153259968,227679294,24320705,18991996,0,37248824,190430470,11.36,17.84,35379538,55289419,124938558
경동제약(주),011040,2015/12,151893327,233410410,13277249,18075435,0,28970831,204439579,5.76,-26.46,26019497,64623334,147803106
경동제약(주),011040,2016/12,158599151,238488083,16949412,22908583,0,29916613,208571470,7.18,0.98,26275460,68693796,126007690
경동제약(주),011040,2017/12,177772468,251427545,20226268,25130235,0,32079385,219348161,8.26,17.63,30909024,72431707,141300419
경동제약(주),011040,2018/12,179316262,257792241,5318406,30129804,0,40011986,217780255,2.09,-34.07,20378129,84835094,131640259
경동제약(주),011040,2019/12,176500195,287589289,22830839,62953364,0,52722184,234867105,8.37,20.48,24552346,79757756,145277091
경창산업(주),024910,2011/12,399835323,380989102,5185677,3290823,0,309197892,71791210,1.36,0,5345887,22886128,251659807
경창산업(주),024910,2012/12,423087010,393499127,12113004,16492339,0,306582042,86917085,3.08,0,12630691,25774008,258471788
경창산업(주),024910,2013/12,526639874,433768423,27318406,11691856,0,331282396,102486027,6.6,135.68,29768579,31236120,295632231
경창산업(주),024910,2014/12,552775088,475258491,24860193,9461842,0,351969782,123288708,5.47,-4.53,28420755,36278243,310928874
경창산업(주),024910,2015/12,598967028,579875469,13541743,18746673,0,440942075,138933394,2.57,-12.13,24973635,48798541,392371115
경창산업(주),024910,2016/12,645787378,614039328,9823560,28757637,0,467342431,146696897,1.65,17.13,29252584,53880849,414056715
경창산업(주),024910,2017/12,550283024,667099775,-24335836,8168074,0,476571927,190527848,-3.8,-109.2,-2690809,51022295,487185693
경창산업(주),024910,2018/12,596493776,638157624,-26617168,12183769,0,474714131,163443493,-4.08,0,16505342,56004448,462116019
경창산업(주),024910,2019/12,531349032,564865660,-76529123,19298696,0,472454909,92410751,-12.72,-191.98,-15182393,52206986,383818369
고려신용정보(주),049720,2011/12,,,,,,,,,,,,
고려신용정보(주),049720,2012/12,83357918,20051534,869769,1615499,0,7682456,12369077,4.34,0,1845175,81512744,7586173
