,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),유동부채비율,매출액순이익률,CASH FLOW 대 매출액비율,CASH FLOW 대 부채비율,이자보상배율(이자비용),금융비용 대 총비용비율,설비투자효율,CASH FLOW 대 총자본비율,자본금회전률,총자본투자효율,총자본회전률,자기자본순이익률,매출채권회전률,유형자산회전율,부채비율,유동비율,자기자본배율,당좌비율,순운전자본비율,현금비율,타인자본회전률,총자본순이익률,매출액총이익률,매출원가 대 매출액비율,차입금의존도,재고자산회전률,총자산부채비율,현금비율(CASHTA),유보이익대총자산비율,판매관리비대매출액,고정비율,log총자산,총자본증가율,유동자산증가율,매출액증가율,총자산영업이익률,순이익률,이자비용/부채,영업이익증가율,순이익증가율,업종,규모,층화,label
675,(주)테라젠이텍스,66700,19-Dec,제조업,49.72,31.84,-6.72,-9.64,1.24,1.76,190.6,-3.84,8.92,37.03,0.66,40.27,2.18,2.97,66.18,152.36,875.68,122.7,15.67,13.69,1.53,21.13,27.31,72.69,19.46,6.88,0.39822985,0.040975872,0.059182469,0.24628678,0.54411503,8.382913844,38.25,4.84,17.54,0.017807373,0.2112906,0.032878455,205.8964544,541.6486459,2,1,5,0
676,(주)테스,95610,19-Dec,제조업,14.34,5.47,19.64,106.21,263.69,-0.58,129.93,14.13,18.05,15.58,0.73,4.56,10.15,5.62,15.35,592.01,2174.39,429.91,61.18,190.26,5.72,3.98,16.52,83.48,4.12,3.03,0.133045536,0.236588394,0.653884659,0.099327577,0.263830605,8.394279209,2.51,7.14,-37.86,0.047982499,0.039818264,0.001428777,-79.67887963,-77.02262037,2,1,5,0
677,(주)테크윙,89030,19-Dec,제조업,63.72,6.06,16.07,15.75,5.09,2.07,36.4,7.92,19.46,17.65,0.52,6.41,3.16,1.07,101.16,140.91,1803.4,90.52,12.96,12.72,1.03,3.17,34.41,65.59,36.52,3.07,0.502882933,0.040297824,0.334662078,0.213520492,0.553657122,8.579010127,12.92,14.21,-3.53,0.068229069,0.0316526,0.026395003,-2.761150154,-39.01268041,2,1,5,0
678,(주)텔레칩스,54450,19-Dec,제조업,29.49,6.29,16.46,41.24,203.02,-0.59,887.52,13.97,19.58,31.26,0.9,8.32,9.97,6.72,51.24,264.47,1524.87,195.49,32.07,35.42,2.82,5.66,44.54,55.46,0.45,6.05,0.33881035,0.069172268,0.543080341,0.387571852,0.484330421,8.192401381,12.91,8.54,4.83,0.052073817,0.056633853,0.000803884,-6.235888838,-9.786123546,2,1,5,0
679,(주)텔레필드,91440,19-Dec,제조업,109.68,8.65,-4.34,-7.91,4.92,1.98,494.01,-4.21,12.43,28.1,1.05,19.28,4.5,16.59,113.91,145.1,594.17,72.39,23.12,16.46,1.95,9.08,32.28,67.72,30.02,2.84,0.532508656,0.084417095,0.177711851,0.222160351,0.256049182,7.765073589,17.76,25.33,87.06,0.105674064,0.090810495,0.039808036,291.0529688,361.7004898,2,0,2,0
680,(주)텔콘알에프제약,200230,19-Dec,제조업,12.91,-97.12,-3.74,-12.95,1.63,1.98,-689.22,-1.64,6.75,-30.85,0.36,-41.23,4.66,8.99,14.46,223.19,1311.66,194.5,13.89,107.7,2.65,-35.31,26.77,73.23,9.4,13.04,0.126359378,0.121462628,-0.481276374,0.214789937,0.748292336,8.112225166,-28.77,27.2,-1.94,0.019244037,-0.353132112,0.085939353,362.9061935,-262.2073394,2,0,2,0
681,(주)토박스코리아,215480,19-Dec,서비스업,13.06,0.54,-3.43,-10.32,1.73,1.53,45.82,-3.02,7.22,1.42,0.94,0.76,11.43,27.78,41.44,1004.74,555.06,613.9,83.54,44.17,2.84,0.51,53.96,46.04,24.32,2.76,0.293010741,0.040779268,0.043737126,0.499983008,0.072316987,7.506910766,14.97,15.5,16.39,0.037408169,0.005099148,0.064915252,314.9190121,2629.288834,1,0,1,0
682,(주)토비스,51360,19-Dec,제조업,43.88,5.27,4.88,23.47,20.46,0.27,130.05,7.27,50.11,32.35,1.46,11.88,5,5.49,44.87,213.57,2321.19,137.82,34.4,24.45,4.13,7.69,19.68,80.32,13.58,6.22,0.309717646,0.074063246,0.555755345,0.123627248,0.353059975,8.448959828,-4.02,-2.92,-2.63,0.106799603,0.076924386,0.014781032,7.544833871,12.21633728,2,1,5,0
683,(주)토탈소프트뱅크,45340,19-Dec,서비스업,34.51,21.81,8.12,9.47,25.5,0.38,90.99,4.49,2.76,39.07,0.57,25.64,5.49,1.28,90.19,286.92,262.52,284.21,33.92,165.26,1.09,12.35,47.11,52.89,15.45,141.82,0.474204087,0.299879339,0.292258984,0.265538974,0.479349574,7.329681878,4.88,14.12,1.61,0.116429907,0.123518282,0.00881114,24.40826259,-8.029729722,1,0,1,0
684,(주)톱텍,108230,19-Dec,제조업,31.32,0.13,-13.24,-20.28,-1.75,0.24,42.28,-4.91,9.02,10.1,0.4,1.09,5.3,1.37,31.93,256.97,1802.41,200.72,37.26,137.56,2.11,0.05,12.61,87.39,9.63,4.05,0.24200729,0.326544944,0.579407176,0.165403406,0.390005948,8.654186832,14.82,-3.4,-45.87,-0.015558998,0.000499552,0.047379018,-179.7899615,-98.80863439,2,1,5,0
685,(주)투비소프트,79970,19-Dec,서비스업,78.68,-52.64,-4.13,-4.38,-6.45,1.87,359.85,-1.96,3.19,10.48,0.42,-37.84,3.8,15.68,80.54,113.69,355.55,111.5,5.97,18.15,0.97,-22.37,42.58,57.42,30.48,28.21,0.44611875,0.07909644,-0.603344537,0.690685999,0.504514219,7.935333523,-18.52,-13.26,-24.37,-0.112572285,-0.22372344,0.039641252,-14.68252233,14.72650492,1,0,1,0
686,(주)특수건설,26150,19-Dec,제조업,70.56,0.41,3.86,8.69,0.65,0.58,336.93,4.33,25.59,47.46,1.21,0.91,43.38,8.13,99.06,170.03,1137.9,153.59,24.83,40.54,2.61,0.49,6.51,93.49,18.25,19.24,0.497634241,0.14370067,0.171368787,0.06042137,0.397261323,8.236042004,16.43,-3.66,3.76,0.005588402,0.004902361,0.018580926,-20.11777934,10.53459009,2,1,5,0
687,(주)티라유텍,322180,19-Dec,서비스업,15.27,9.17,6.75,30.33,8.71,0.81,398.55,5.54,52.52,42.75,0.82,9.2,8.39,7.65,22.33,512.35,5232.8,502.05,51.46,121.39,4.49,7.52,24.23,75.77,7.38,63.84,0.182559805,0.151503033,0.235091872,0.164448533,0.360542922,7.541377999,0,0,0,0.080196777,0.094469657,0.025721,29.54421635,71.50090729,1,0,1,0
688,(주)티로보틱스,117730,19-Dec,제조업,79.26,-6.54,3.6,3.88,-2.84,2.01,46.92,2.37,18.78,14.12,0.74,-10.37,5.82,2.67,157.76,171.07,1065.35,122.98,21.85,68.98,1.33,-4.81,17.88,82.12,40.37,4.35,0.612037252,0.212100005,-0.055560762,0.256390161,0.473956258,7.893286152,26.13,-5.49,-22.5,-0.057017414,-0.048112914,0.036285273,-170.8561415,-164.9561287,2,0,2,0
689,(주)티비씨,33830,19-Dec,서비스업,8.8,11.3,2.42,10.8,521.2,-3.39,127.85,0.98,0.99,21.11,0.41,5.13,3.61,2.04,9.99,919.06,221.32,919.04,65.55,15.27,4.64,4.67,26.59,73.41,0,21548.62,0.090826596,0.01222273,0.513877693,0.159419494,0.264495879,8.08534567,4.23,3.69,21.36,0.044010268,0.046693774,0.000947234,104.0714676,64.60410119,1,0,1,0
690,(주)티씨케이,64760,19-Dec,제조업,13.5,27.33,22.12,124.68,5311.6,-1.38,124.64,15.11,29.36,37.02,0.74,23.15,8.04,2.13,13.79,520.76,3776.58,404.19,49.93,93.09,5.67,20.14,43.56,56.44,0.15,5.67,0.121224794,0.110465477,0.830520359,0.090341184,0.38204934,8.399447928,17.15,7.62,0.5,0.254496364,0.201416824,0.000368794,0.161567091,-0.057406636,2,1,5,0
691,(주)티앤알바이오팹,246710,19-Dec,제조업,3.63,-485.66,-420.86,-232.44,-149.08,-5.43,-566.56,-20,0.31,-12.12,0.04,-22.72,7.96,2.31,9.41,2543.32,593.15,2496.13,81.13,525.13,0.81,-21.48,47.3,52.7,4.15,3.16,0.086035376,0.17438029,-0.740152416,5.802449022,0.155445616,7.43277149,-12.91,-24.1,32.11,-0.235763855,-0.214844141,0.029052389,-39.03177621,-33.18799325,2,0,2,0
692,(주)티에스이,131290,19-Dec,제조업,28.84,8.35,10,27.84,33.85,-0.04,112.61,7.26,34.62,35.23,0.78,10.33,3.91,2.13,35.3,236.72,2972.35,187.71,29.14,47.09,3.19,6.49,27.22,72.78,11.61,8.13,0.260912147,0.100367142,0.532901416,0.164319752,0.495442734,8.4209485,14.85,17.96,3.83,0.083809488,0.06485223,0.009921592,39.30397903,24.89947433,2,1,5,0
693,(주)티엘아이,62860,19-Dec,제조업,5.05,2.59,6.17,51.79,35.2,-0.98,29.37,3.25,8.5,10.57,0.53,2,18.06,1.42,6.69,777.39,1443.84,666.51,32.1,259.45,5.88,1.38,26.03,73.97,0.12,8.3,0.062675277,0.123568529,0.268321025,0.254278153,0.631662692,7.902208452,2.19,-7.49,-13.43,0.003208333,0.013761196,0.001007766,7596.503579,2001.930917,2,0,2,0
694,(주)티움바이오,321550,19-Dec,서비스업,1.04,-637.15,-399.87,-464.43,-408.77,-10.28,-664.62,-4.76,0.09,-6.11,0.01,-7.67,0,1.3,1.04,9437.54,788.57,9437.54,95.74,300.85,1.16,-7.59,0,0,0.13,0,0.010253692,0.03084808,-0.317335,8.205439353,0.03230452,7.970610326,0,0,0,-0.130634273,-0.11551412,0.025594863,-53.01830174,48.43204962,1,0,1,0
695,(주)티케이케미칼,104480,19-Dec,제조업,114.48,1.53,0.04,0.06,1.11,1.17,49.36,0.03,13.66,10.85,0.91,3.49,11.29,3.93,150.37,68.78,597.79,34.57,-14.28,2.79,1.52,1.4,6,94,42.21,5.84,0.600598203,0.012737105,0.115400246,0.04443188,0.685538075,8.832650436,0,0,0,0.014134406,0.013923642,0.020853443,-82.33435664,-66.44097616,2,1,5,0
696,(주)티플랙스,81150,19-Dec,제조업,36.41,1.69,2.62,6.39,3.33,0.86,13.06,2.27,10.81,6.81,0.92,2.44,3.88,1.83,55,199.27,807.99,109.17,23.32,8.93,2.54,1.56,6.98,93.02,23.68,4.27,0.354845196,0.020977405,0.299242511,0.039811409,0.531864314,8.181751691,14.09,4.92,7.85,0.027642685,0.015566015,0.022914385,12.25473066,5.367234321,2,1,5,0
697,(주)티피씨,130740,19-Dec,제조업,63.46,-3.37,4.62,6.32,0.24,1.95,28.8,3.04,17.13,13.19,0.64,-3.81,5.75,1.41,92.72,130.88,1134.15,97.4,10.17,19.64,1.31,-2.17,18.86,81.14,36.96,5.43,0.481119174,0.064661542,0.312765196,0.182285024,0.569044876,8.109575442,-4.74,-8.76,7.97,0.004062558,-0.021654179,0.034641848,-52.18462455,-225.8258334,2,0,2,0
698,(주)티피씨메카트로닉스,48770,19-Dec,제조업,221.65,-4.02,1.08,1.36,0.07,1.94,64.44,1.01,15.36,18.62,0.92,-14.31,3.77,3.19,289.92,112.08,406,80.5,6.87,11.69,1.24,-3.68,16.06,83.94,37.25,5.28,0.743537486,0.066441867,0.108743709,0.158830811,0.362872344,8.034165937,-4.07,-7.57,-3.38,0.001575013,-0.036750885,0.029125496,-94.47762771,-197.9089418,2,1,5,0
699,(주)파라다이스,34230,19-Dec,서비스업,39.42,0.69,13.44,7.05,1,4.71,19.62,3.79,20.82,12.39,0.3,1.19,36.5,0.44,116.33,84.15,2692.33,83.17,-2.89,35.04,0.58,0.2,14.25,85.75,38.72,152.57,0.537740886,0.063862833,0.185645735,0.089512201,0.846645106,9.540373728,10.14,62.48,24.35,0.015667538,0.00203286,0.03069803,2054.195604,755.985261,1,1,4,0
700,(주)파라텍,33540,19-Dec,제조업,100.51,-23.4,0.2,0.37,-29,0.16,203.74,0.21,14.97,38.67,0.93,-42.64,5.63,6.15,132.78,110.7,627.78,84.18,4.62,1.9,1.89,-21.86,-20.23,120.23,28.44,9.84,0.570406194,0.008189547,0.364189722,0.090302535,0.522018064,8.092003442,-16.19,-46.7,-33.77,-0.273350957,-0.218645245,0.019071427,-26620.87114,-12338.618,2,1,5,0
701,(주)파루,43200,19-Dec,제조업,40.49,0.41,-17.9,-43.09,0.87,-0.18,37.47,-14.05,3.24,12.35,0.91,1.12,5.98,2.06,48.4,156.99,253.43,120.32,15.55,31.55,2.87,0.37,22.47,77.53,17.91,11.73,0.326162415,0.086248033,-0.519806976,0.221675281,0.571677424,7.830618061,39.54,107.53,46.19,0.002724989,0.003717014,0.009822104,16247.26276,12120.44435,2,0,2,0
702,(주)파마리서치,214450,19-Dec,제조업,8.14,17.71,14.59,29.49,8.14,0.2,65.64,4.53,17.64,15.65,0.32,8.2,4.65,1.2,18.17,561.98,4376.34,487.06,31.82,106.18,2.08,5.62,59.74,40.26,7.76,6.4,0.153753059,0.073123752,0.30668871,0.370126926,0.612957259,8.431243797,4.55,-1.23,30.48,0.072190395,0.056240403,0.05798765,118.9958092,31.82583924,2,0,2,0
703,(주)파멥신,208340,19-Dec,제조업,3.87,0,0,-7,-2.38,12.36,-104.33,-4.06,0,-1.7,0,-15.25,0,0,138.03,5190.04,1961.66,5190.04,82.76,1761.65,0,-8.79,0,0,33.84,0,0.579891308,0.286446521,-0.292027463,inf,0.156095023,8.20776083,131.2,103.25,0,-0.08743232,-0.087899955,0.086701186,-46.1520203,-45.62179096,2,0,2,0
704,(주)파버나인,177830,19-Dec,제조업,143.27,-12.14,0.01,0.01,-1.54,2.5,25.29,0.01,18.9,15.17,0.83,-24.61,11.39,1.3,180.36,56.49,817.75,36.95,-22.24,8.23,1.4,-10.05,6.25,93.75,48.74,9.44,0.643316329,0.042037897,0.169741055,0.110071984,0.71133894,8.104793727,3.43,14.97,-7.81,-0.039338666,-0.100528413,0.043131602,-186.1517392,-366.0578559,2,1,5,0
705,(주)파세코,37070,19-Dec,제조업,40.93,4.79,6.36,32.24,41.02,0.06,53.35,10.3,25.77,26.35,1.69,11.86,9.7,3.28,46.94,170.75,1083.1,114.03,19.71,46.7,5.37,8.12,19.25,80.75,10.07,9.94,0.319440014,0.130078208,0.581418571,0.132771998,0.524395826,8.046899085,9.71,17.66,20.75,0.101260942,0.081175729,0.007826271,103.0131692,81.9629811,2,1,5,0
706,(주)파수,150900,19-Dec,서비스업,137.2,-12.73,5.3,6.1,-4.71,1.71,1077.35,3.97,7.39,32.41,0.76,-24.65,1.98,31.57,186.12,118.31,333.56,118.31,8.78,38.99,1.28,-9.65,49.29,50.71,35.21,0,0.650496112,0.186963954,-0.216961811,0.595340283,0.432680234,7.674652767,2.86,3.04,9.68,-0.077677398,-0.096528963,0.027799432,-336.2045124,-561.4645661,1,0,1,0
707,(주)파워넷,37030,19-Dec,제조업,85.29,4.21,2.62,6.32,2.99,1.03,183.86,3.16,10.7,19.92,1.36,10.78,8.27,12.38,100.12,105.39,442.19,78.15,2.3,26.19,2.91,5.74,14.71,85.29,30.07,10.65,0.500300502,0.111599168,0.211533065,0.107003615,0.550845928,8.026433288,28.77,-27.14,9.99,0.054624116,0.057393507,0.039088149,85.90893359,19.55725159,2,1,5,0
708,(주)파워로직스,47310,19-Dec,제조업,69.74,4.96,5.64,36.51,44.69,0,95.78,15.18,63.58,35.46,2.93,26.19,14.69,7.22,71.15,124.87,1377.63,73.89,10.13,21.1,6.65,14.54,9.76,90.24,11.54,14.89,0.415706126,0.085977602,0.194782931,0.051945719,0.491176701,8.614254165,19.14,9.74,46.96,0.133672444,0.145355871,0.006794592,92.91087752,129.8313304,2,1,5,0
709,(주)파인디앤씨,49120,19-Dec,제조업,96.91,-4.8,14.7,19.54,-0.23,1.68,47.86,11,6.07,14.45,0.78,-8.43,5.14,2.22,128.83,75.41,343.52,59.15,-10.41,3.86,1.41,-3.76,10.34,89.66,30.87,13.26,0.562989897,0.016328876,0.03790105,0.108808406,0.680609499,8.01537527,9.62,10.42,0.25,-0.004255922,-0.037578321,0.033742548,-120.8106547,-327.4473981,2,0,2,0
710,(주)파인디지털,38950,19-Dec,제조업,13.86,-0.11,4.51,25.22,-18.69,-0.87,534.69,4.07,18.82,20.98,0.92,-0.14,6.04,22.52,19.24,612.33,1687.01,543.6,59.57,63.34,6.33,-0.1,31.71,68.29,0.38,9.34,0.161369461,0.073646049,0.371031504,0.319323444,0.288069239,8.027580656,4.74,4.81,11.65,-0.002082534,-0.001044181,0.000765002,-115.1781353,-105.1785411,2,0,2,0
711,(주)파인테크닉스,106240,19-Dec,제조업,61.6,-1.6,0.97,2.2,3.86,1.35,95.9,0.91,6.68,22.74,0.9,0.59,7.26,3.79,71,102.77,265.39,68.86,1,17.57,1.86,-1.44,12.47,87.53,19.25,7.66,0.41519411,0.063307149,-0.262871486,0.073208169,0.629772968,8.151840169,-9.32,-11,3.55,0.046383755,-0.014448205,0.024788706,371.5501522,89.81904877,2,1,5,0
712,(주)파인텍,131760,19-Dec,제조업,73.53,0.12,4.46,6.02,1.16,3.52,69.37,2.89,5.72,18.11,0.7,0.2,3.46,2.46,92.03,116.23,291.72,111.32,6.21,12.47,1.17,0.08,20.5,79.5,26.19,34.97,0.479254469,0.047742396,-0.242729315,0.159361743,0.554969465,8.080055115,16.4,48.8,18.27,0.031802755,0.000808095,0.04590355,901.4204257,17166.8213,2,0,2,0
713,(주)파커스,65690,19-Dec,제조업,29.09,-3.76,5.37,15.35,-3.39,0.1,91.84,4.59,14.43,16.5,0.85,-4.06,5.64,4.65,42.62,272.48,1182.72,236.92,35.19,57.98,3.26,-3.18,5.56,94.44,16.6,10.26,0.298820527,0.118287809,0.585082632,0.096596887,0.444118466,8.071688295,-1.81,-19.91,0.62,-0.034689664,-0.031803316,0.03941447,-287.1616048,-183.6891825,2,1,5,0
714,(주)파크시스템스,140860,19-Dec,제조업,33.88,16.37,5.28,17,122.13,0.02,527.78,4.54,15.62,40.62,1,21.14,3.3,15.39,36.4,360.83,1331.22,249.19,64.79,77.05,4.47,16.4,65.8,34.2,3.39,3.51,0.266837723,0.191393394,0.433336256,0.50339837,0.103653776,7.781823693,39.98,35.42,24.31,0.154925631,0.163998572,0.005657666,41.34659089,52.0249901,2,0,2,0
715,(주)파트론,91700,19-Dec,제조업,28.56,5.11,6.93,73.24,73.38,0.04,93.75,16.69,46.33,44.32,2.55,18.71,17.12,5.15,29.52,187.35,1306.16,123.42,19.26,37.61,10.57,13.03,14.99,85.01,11.25,18.09,0.227896625,0.082930989,0.69981762,0.066029059,0.586843806,8.716677572,12.31,22.22,57.52,0.213650763,0.130320745,0.012072239,248.1592575,472.9088949,2,1,5,0
716,(주)팜스빌,318010,19-Dec,제조업,11.45,24.16,17.93,43.63,1609.68,-1.35,8537.74,7.92,11.47,15.54,0.59,17.63,19.59,3.34,22.17,705.89,1397.45,666.51,56.81,105.25,3.2,14.29,74.42,25.58,7.93,14.85,0.181469369,0.098680793,0.433048196,0.506933325,0.338147309,7.831314994,102.64,164.27,51.02,0.140340392,0.142892976,0.000471143,26.87964982,50.28805222,2,0,2,0
717,(주)팜스토리,27710,19-Dec,제조업,253.31,-1.42,-2.03,-4.18,1.07,0.93,40.64,-3.08,18.76,9.35,1.49,-3.3,5.83,6.56,279.78,97.54,281.72,68.55,-1.64,8.43,2.02,-2.12,10.69,89.31,55.86,7.35,0.736687493,0.056251806,0.112719113,0.091672544,0.349439865,8.807063811,-2.6,6.02,5.34,0.022730733,-0.021172086,0.028795695,-23.14091727,-53.48549534,2,1,5,0
718,(주)팬스타엔터프라이즈,54300,19-Dec,제조업,36.46,2.47,1.46,2.06,2,1.86,32.78,0.81,1.56,11.1,0.66,2.55,3.2,2.07,64.16,168.08,157.09,142.43,15.12,29.94,1.84,1.63,16.02,83.98,26.34,10.85,0.390838822,0.066506527,-0.556856075,0.117360576,0.626668155,7.829023656,49.43,57.66,31.11,0.028282942,0.016343437,0.039474352,117.9174274,202.8538235,2,0,2,0
719,(주)팬엔터테인먼트,68050,19-Dec,서비스업,40.16,2.82,-19.57,-26.5,2.34,1.07,14.7,-10.16,5.85,7.63,0.56,2.4,5.39,0.99,62.15,104.02,695.59,95.56,1,7.55,1.63,1.58,8.57,91.43,30.76,20.56,0.38329324,0.018697864,0.02988984,0.058990208,0.74236063,7.889326146,17.14,79.35,204.41,0.014955492,0.015776514,0.018553251,254.9799986,209.2206455,1,0,1,0
720,(주)팬젠,222110,19-Dec,제조업,102.61,-310.19,-160.91,-22.44,-6.57,5.48,-62.14,-11.86,0.6,-10.99,0.07,-39.4,5.23,0.41,112.1,135.44,382.22,131.21,17.14,23.08,0.15,-21.11,-72.79,172.79,44.48,4.49,0.528531209,0.111643011,-0.881112856,2.040954712,0.344793594,7.591987215,-14.31,-17.05,-49.27,-0.188399416,-0.21105895,0.061761962,-162.1286043,-93.03083761,2,0,2,0
721,(주)펄어비스,263750,19-Dec,서비스업,20.93,29.42,30.57,58.85,23.92,0.11,433.97,18.89,82.56,37.23,0.68,31.62,10.49,9.42,47.26,365.15,9045.79,365.15,37.68,143.07,1.84,19.96,0,0,17.31,0,0.320932928,0.203329678,0.448737974,0.71899005,0.481054139,8.938214919,21.73,26.98,32.41,0.190646843,0.199568455,0.021601247,-10.41316934,7.65130045,1,1,4,0
722,(주)펩트론,87010,19-Dec,제조업,4.01,-983.7,-382.53,-20.94,999999999,-2.13,-30.56,-11.3,0.24,-15.74,0.03,-48.42,32.53,0.05,117.14,1674.88,366.5,1672.75,29.07,217.61,0.06,-26.69,36.46,63.54,47.82,73.3,0.539466655,0.040174376,-0.79569342,7.417730866,0.690790131,7.785228996,-15.01,-40.67,-53.36,-0.191398439,-0.266941726,0,-60.68916543,-375.5227648,2,0,2,0
723,(주)포메탈,119500,19-Dec,제조업,24.31,4.27,6.93,19.88,9.97,0.32,28.19,5.7,8.57,19.44,0.84,5,5.58,1.13,40.15,146.36,743.99,97.94,8.04,8.98,2.93,3.57,11.65,88.35,13.51,10.92,0.28649973,0.015571533,0.496684588,0.074818579,0.746179992,7.797216766,3.36,8.61,-7.01,0.034811486,0.035706446,0.012226197,0.052566729,5.295248879,2,0,2,0
724,(주)포스코아이씨티,22100,19-Dec,서비스업,73.32,4.09,4.81,15.09,219.82,-0.35,278.24,6.91,12.76,48.91,1.51,11.13,4.46,7.31,84.41,169,480.39,168.23,27.43,36.4,3.34,6.17,13.58,86.42,0.51,561.74,0.457715914,0.144703892,0.10173357,0.086242535,0.328078219,8.829573531,10.68,32.62,4.61,0.07482776,0.061720235,0.000754308,14.16323588,216.1441983,1,1,4,0
725,(주)포스코엠텍,9520,19-Dec,제조업,36.41,3.66,3.1,22.88,1444.6,-0.34,943.22,6.93,13.87,83.71,2.29,11.87,8.2,24.53,43.42,309.98,432.06,264.12,53.32,4.41,7.85,8.4,9.21,90.79,0.34,22.12,0.302725285,0.011188931,0.270527792,0.046884782,0.212935376,8.110646838,5.12,8.43,-4.08,0.103758786,0.084025635,0.000245886,-31.22970358,-24.99540294,2,1,5,0
726,(주)포인트엔지니어링,256630,19-Dec,제조업,30.77,2.43,16.79,33.39,10.56,0.3,45.62,8.71,8.59,20.9,0.52,1.71,6.3,1.09,35.3,202.99,1221.73,187.24,23.42,137.68,1.99,1.26,29.52,70.48,20.86,14.5,0.260909465,0.313127727,0.488933527,0.195480246,0.538333918,7.95382216,0,0,0,0.103548597,0.025214526,0.03759934,93738.48249,69681.23556,2,0,2,0
727,(주)폴라리스세원,234100,19-Dec,제조업,77.15,4.07,6.72,14.65,3.98,1.85,113.23,6.7,36.36,19.98,1,4.23,4.31,5.16,84.29,112.3,1619.13,92.61,5.15,30.76,2.18,4.06,19.47,80.53,22.34,12.1,0.457387588,0.128780705,0.238135657,0.116762355,0.529869117,7.911774976,0,0,0,0.090279875,0.047111252,0.05165769,496.4208394,151.8862199,2,0,2,0
728,(주)폴라리스오피스,41020,19-Dec,서비스업,22.16,-36.83,-19.18,-56.61,-50.43,-0.97,1187.09,-11.46,1.12,25.92,0.54,-20.96,9.03,36.26,25.39,278.02,149.08,278.02,31.46,76.8,3.45,-19.85,0,0,0.74,0,0.202482216,0.135725833,-0.403769265,1.282616173,0.508667297,7.546771286,-17.94,-35.94,-6.63,-0.152262176,-0.198451799,0.019348346,-1051.231015,23.3419302,1,0,1,0
729,(주)폴라리스우노,114630,19-Dec,제조업,6.9,-1.12,-5.99,-51.32,-6.77,-0.32,69.23,-3.53,6.16,17.11,0.55,-0.72,8.14,2.35,7.38,893.53,967.95,707.95,51.01,336.53,4.54,-0.61,18.05,81.95,2.78,5.21,0.068763678,0.216326201,0.440680939,0.18367918,0.42562247,7.857111843,-12.37,-22.93,-4.76,-0.001731691,-0.006146327,0.002105958,-115.5962455,79.33082114,2,0,2,0
730,(주)푸드나무,290720,19-Dec,서비스업,10.3,6.88,5.84,62.43,288.51,-0.92,154.23,6.66,19.04,19.2,1.19,9.03,20.61,10.16,11.94,928.04,1490.88,857.55,76.22,357.81,13.19,8.2,36.95,63.05,0.77,24.7,0.106636689,0.329374969,0.287360822,0.285072125,0.14570423,7.754511074,9.8,10.42,22.32,0.100719562,0.082045291,0.003857911,-16.42496437,-26.37613227,1,0,1,0
731,(주)푸드웰,5670,19-Dec,제조업,69.02,22.22,7.69,16.62,11.03,0.17,121.3,7.41,31.99,50.22,1.03,50.19,7.34,2.3,80.34,147.35,1536.3,103.5,18.12,34.93,1.98,22.78,15.58,84.42,22.88,5.94,0.44548915,0.133680115,0.488141842,0.096130017,0.436043363,8.174647903,13.86,34.99,16.28,0.061130938,0.227810078,0.010681143,14.96461531,488.6466176,2,1,5,0
732,(주)푸른기술,94940,19-Dec,제조업,9.97,2.55,1.62,5.44,3.88,-0.19,81.17,1.07,7.12,17.39,0.67,2.17,4.4,3.03,24.36,766.97,870.13,620.78,53.46,172.96,3.21,1.72,23.91,76.09,10.66,5.22,0.19589688,0.138634052,0.502726422,0.22320753,0.385252219,7.551084549,4.57,9.48,-6.21,0.010703963,0.017175104,0.013168586,-36.26540252,-54.52162616,2,0,2,0
733,(주)퓨쳐켐,220100,19-Dec,제조업,300.05,-67.22,-37.02,-5.84,-1.62,10.59,35.28,-4.78,2.84,7.19,0.13,-38.87,4.18,0.4,451.09,99.11,388.37,96.75,-0.48,7.43,0.17,-8.63,6.28,93.72,56.53,11.76,0.818540472,0.040475148,-0.345286057,0.719947518,0.460343686,7.800819723,-1.3,-21.55,44.91,-0.08434555,-0.086275743,0.066778765,26.33709385,54.5532114,2,0,2,0
734,(주)프럼파스트,35200,19-Dec,제조업,7.72,4.02,24.18,237.91,561.6,-0.99,67.34,18.6,6.33,12.76,0.75,3.34,2.83,3.92,8.48,1061.93,723.56,933.26,68.46,272.78,7.79,3.02,20.08,79.92,0.25,7.04,0.078198033,0.194143748,0.734476003,0.148831479,0.244190879,7.581946042,-4.76,-3.38,-10.12,0.038996454,0.030207828,0.000720326,-38.5498935,-28.23905245,2,0,2,0
735,(주)프로스테믹스,203690,19-Dec,제조업,5.6,-44.66,-19.36,-39.59,-23.52,-1.82,24.9,-4.33,1.57,9.78,0.22,-10.57,16.41,0.59,12.29,957.75,620.75,916.62,42.8,381.66,2.9,-9.77,64.25,35.75,4.96,10.92,0.109466954,0.190419004,0.543691037,0.961546421,0.522153317,7.502960374,-4.42,-8.81,51.01,-0.069811422,-0.09772044,0.03938901,53.14873479,49.46350947,2,0,2,0
736,(주)프로텍,53610,19-Dec,제조업,11.21,20.8,23.69,170.81,454,-0.57,97.34,18.31,35.15,33.29,0.83,19.94,4.46,2.25,12.01,638.26,3759.3,556.34,53.86,306.52,6.24,17.34,36.58,63.42,2.27,7.54,0.107221973,0.306712981,0.825564942,0.109890397,0.361341731,8.366465275,16.99,30.66,16.74,0.213354929,0.173445515,0.003518259,43.19276108,47.13757509,2,1,5,0
