,회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),매출액증가율
1701,(주)화신정공,126640,16-Dec,205033653,205033653,
1702,(주)화신정공,126640,17-Dec,200390186,200390186,-2.264734073
1703,(주)화신테크,86250,16-Dec,32797975,36054770,
1704,(주)화신테크,86250,17-Dec,34360710,33534601,-6.989835187
1705,(주)화진,134780,16-Dec,77514373,113266461,
1706,(주)화진,134780,17-Dec,62724240,89049286,-21.38071128
1707,(주)휴럼,284420,16-Dec,,0,
1708,(주)휴럼,284420,17-Dec,,0,
1709,(주)휴맥스,115160,16-Dec,916514546,1350510226,
1710,(주)휴맥스,115160,17-Dec,1266343711,1611589047,19.33186554
1711,(주)휴맥스홀딩스,28080,16-Dec,4560517,5619171,
1712,(주)휴맥스홀딩스,28080,17-Dec,4870712,4081990,-27.35601034
1713,(주)휴먼엔,32860,16-Dec,41634049,66851114,
1714,(주)휴먼엔,32860,17-Dec,55103282,114876622,71.83950293
1715,(주)휴메딕스,200670,16-Dec,45060894,47133617,
1716,(주)휴메딕스,200670,17-Dec,50279744,54727016,16.11036768
1717,(주)휴비츠,65510,16-Dec,60727627,66923364,
1718,(주)휴비츠,65510,17-Dec,62911713,70387883,5.176845264
1719,(주)휴센텍,215090,16-Dec,,0,
1720,(주)휴센텍,215090,17-Dec,,0,
1721,(주)휴엠앤씨,263920,16-Dec,27164350,27164350,
1722,(주)휴엠앤씨,263920,17-Dec,27120409,27120409,-0.161759807
1723,(주)휴온스,243070,16-Dec,167572193,168966126,
1724,(주)휴온스,243070,17-Dec,278012170,284838205,68.5771058
1725,(주)휴온스글로벌,84110,16-Dec,10740870,163712232,
1726,(주)휴온스글로벌,84110,17-Dec,25861844,325350642,98.73325165
1727,(주)흥국,10240,16-Dec,55073948,62732006,
1728,(주)흥국,10240,17-Dec,74263798,91625420,46.05848887
1729,(주)흥국에프엔비,189980,16-Dec,40254435,41377160,
1730,(주)흥국에프엔비,189980,17-Dec,43667407,44898941,8.51141306
1731,(주)희림종합건축사사무소,37440,16-Dec,139540970,139772638,
1732,(주)희림종합건축사사무소,37440,17-Dec,158572902,159493989,14.10959347
1733,(주)힘스,238490,16-Dec,50875860,50875860,
1734,(주)힘스,238490,17-Dec,91425665,91425665,79.70342909
1735,KB오토시스(주),24120,16-Dec,157661547,167374755,
1736,KB오토시스(주),24120,17-Dec,151635499,164260096,-1.860889356
1737,KD(주),44180,16-Dec,30667527,35750504,
1738,KD(주),44180,17-Dec,17135925,22401619,-37.33901206
1739,가온미디어(주),78890,16-Dec,427119276,436903297,
1740,가온미디어(주),78890,17-Dec,519360954,528373716,20.93607891
1741,감성코퍼레이션(주),36620,16-Dec,12002092,12002092,
1742,감성코퍼레이션(주),36620,17-Dec,14828772,14828772,23.55156084
1743,갤럭시아머니트리(주),94480,16-Dec,53240652,53853719,
1744,갤럭시아머니트리(주),94480,17-Dec,69122271,69129594,28.36549691
1745,경남스틸(주),39240,16-Dec,265518715,265518715,
1746,경남스틸(주),39240,17-Dec,286980520,286980520,8.082972607
1747,경남제약(주),53950,16-Dec,39758131,39758131,
1748,경남제약(주),53950,17-Dec,40171227,40171227,1.039022684
1749,경동제약(주),11040,16-Dec,157010995,158599151,
1750,경동제약(주),11040,17-Dec,175565925,177772468,12.08916749
1751,경창산업(주),24910,16-Dec,538331209,645787378,
1752,경창산업(주),24910,17-Dec,468698520,550283024,-14.78882326
1753,고려신용정보(주),49720,16-Dec,84493481,84869062,
1754,고려신용정보(주),49720,17-Dec,87786993,87786993,3.438156298
1755,고려제약(주),14570,16-Dec,55308133,55308133,
1756,고려제약(주),14570,17-Dec,55402563,55402563,0.170734384
1757,광진실업(주),26910,16-Dec,38235287,38235287,
1758,광진실업(주),26910,17-Dec,42494221,42494221,11.13875254
1759,국일신동(주),60480,16-Dec,27699446,27699446,
1760,국일신동(주),60480,17-Dec,33305118,33305118,20.23748778
1761,국일제지(주),78130,16-Dec,40446022,40446022,
1762,국일제지(주),78130,17-Dec,43992705,43992705,8.768929117
1763,글로벌에스엠테크리미티드,900070,16-Dec,,109514967,
1764,글로벌에스엠테크리미티드,900070,17-Dec,,104699595,-4.396998996
1765,글로벌텍스프리(주),204620,16-Dec,,0,
1766,글로벌텍스프리(주),204620,17-Dec,28128565,32962878,inf
1767,글로본(주),19660,16-Mar,,0,
1768,글로본(주),19660,17-Dec,7109864,7109864,inf
1769,금강철강(주),53260,16-Dec,162071107,162710392,
1770,금강철강(주),53260,17-Dec,196478390,197209289,21.20263898
1771,나노캠텍(주),91970,16-Dec,34747904,53086259,
1772,나노캠텍(주),91970,17-Dec,46304365,64733832,21.94084349
1773,나라엠앤디(주),51490,16-Dec,95613415,131016323,
1774,나라엠앤디(주),51490,17-Dec,102137232,140866034,7.517926602
1775,나무기술(주),242040,16-Dec,,0,
1776,나무기술(주),242040,17-Dec,,0,
1777,나이스정보통신(주),36800,16-Dec,276593562,317066479,
1778,나이스정보통신(주),36800,17-Dec,243324925,366436947,15.57101468
1779,나이스평가정보(주),30190,16-Dec,288665097,345547072,
1780,나이스평가정보(주),30190,17-Dec,301384740,360404385,4.299649513
1781,남화토건(주),91590,16-Dec,61133907,64560813,
1782,남화토건(주),91590,17-Dec,61797876,66352445,2.775107556
1783,넥슨지티(주),41140,16-Dec,54353290,61176392,
1784,넥슨지티(주),41140,17-Dec,42950845,49273127,-19.45728509
1785,농업회사법인(주)농우바이오,54050,16-Dec,82836511,103088564,
1786,농업회사법인(주)농우바이오,54050,17-Dec,87588908,104456089,1.326553545
1787,뉴지랩파마(주),214870,16-Dec,32877051,32877051,
1788,뉴지랩파마(주),214870,17-Dec,30603266,30603266,-6.916024798
1789,다믈멀티미디어(주),93640,16-Dec,25657732,25657732,
1790,다믈멀티미디어(주),93640,17-Dec,18332541,18332541,-28.54964344
1791,대동금속(주),20400,16-Dec,61096103,61096103,
1792,대동금속(주),20400,17-Dec,74709305,74709305,22.28162081
1793,대동기어(주),8830,16-Dec,92871384,92871384,
1794,대동기어(주),8830,17-Dec,113492983,113492983,22.20447043
1795,대봉엘에스(주),78140,16-Dec,63361641,71038610,
1796,대봉엘에스(주),78140,17-Dec,56676287,65651788,-7.58294961
1797,대아티아이(주),45390,16-Dec,78046983,99036870,
1798,대아티아이(주),45390,17-Dec,72213346,85793071,-13.37259447
1799,대양전기공업(주),108380,16-Dec,152735017,174947504,
1800,대양전기공업(주),108380,17-Dec,120118833,143063987,-18.22461954
1801,대양제지공업(주),6580,16-Dec,122454390,195138324,
1802,대양제지공업(주),6580,17-Dec,168407132,262916771,34.73353958
1803,대원미디어(주),48910,16-Dec,45442713,94993117,
1804,대원미디어(주),48910,17-Dec,65863620,120735136,27.09882549
1805,대원산업(주),5710,16-Dec,613515432,823571833,
1806,대원산업(주),5710,17-Dec,659699891,797044137,-3.221054307
1807,대정화금(주),120240,16-Dec,60942765,60942765,
1808,대정화금(주),120240,17-Dec,66494216,66494216,9.109286394
1809,대주산업(주),3310,16-Dec,85050936,85050936,
1810,대주산업(주),3310,17-Dec,85513866,85513866,0.544297361
1811,대주전자재료(주),78600,16-Dec,48840326,67911464,
1812,대주전자재료(주),78600,17-Dec,71998264,93390771,37.5184181
1813,대한광통신(주),10170,16-Dec,116012489,116472058,
1814,대한광통신(주),10170,17-Dec,135510913,139662357,19.91061152
1815,대한그린파워(주),60900,16-Dec,33182396,33182396,
1816,대한그린파워(주),60900,17-Dec,32140229,32140229,-3.140722569
1817,대한뉴팜(주),54670,16-Dec,109403129,109403129,
1818,대한뉴팜(주),54670,17-Dec,130816029,130816029,19.57247493
1819,대한약품공업(주),23910,16-Dec,139436904,139436904,
1820,대한약품공업(주),23910,17-Dec,144439321,144439321,3.587584676
1821,대화제약(주),67080,16-Dec,81959815,142288247,
1822,대화제약(주),67080,17-Dec,85802226,122199862,-14.11809157
1823,더이앤엠(주),89230,16-Dec,8561810,15331347,
1824,더이앤엠(주),89230,17-Dec,13590205,13590205,-11.35674511
1825,덕산네오룩스(주),213420,16-Dec,42330697,42330697,
1826,덕산네오룩스(주),213420,17-Dec,100405838,100405838,137.1939163
1827,덕산하이메탈(주),77360,16-Dec,42828124,42828124,
1828,덕산하이메탈(주),77360,17-Dec,45074162,45074162,5.244306288
1829,덕우전자(주),263600,16-Dec,76327511,77312104,
1830,덕우전자(주),263600,17-Dec,109583770,115728832,49.69044433
1831,데브시스터즈(주),194480,16-Dec,15021977,15220748,
1832,데브시스터즈(주),194480,17-Dec,17145132,17580168,15.50134067
1833,도이치모터스(주),67990,16-Dec,655139981,673399127,
1834,도이치모터스(주),67990,17-Dec,933119638,950183846,41.10262516
1835,동국산업(주),5160,16-Dec,353056998,754931361,
1836,동국산업(주),5160,17-Dec,382352944,784363917,3.89870623
1837,동국제약(주),86450,16-Dec,304408150,309690117,
1838,동국제약(주),86450,17-Dec,323278620,354767876,14.55576285
1839,동신건설(주),25950,16-Dec,65096067,65096067,
1840,동신건설(주),25950,17-Dec,52599292,52599292,-19.19743477
1841,동아화성(주),41930,16-Dec,137378722,240105023,
1842,동아화성(주),41930,17-Dec,133365467,255025462,6.214130306
1843,동양이엔피(주),79960,16-Dec,370874521,440562193,
1844,동양이엔피(주),79960,17-Dec,360305712,424716584,-3.596679255
1845,동양파일(주),228340,16-Dec,120941189,120941189,
1846,동양파일(주),228340,17-Dec,88578287,88578287,-26.75920608
1847,동일금속(주),109860,16-Dec,59020844,59020844,
1848,동일금속(주),109860,17-Dec,71114935,71246971,20.71493081
1849,동일철강(주),23790,16-Dec,58153246,58153246,
1850,동일철강(주),23790,17-Dec,55255470,55255470,-4.982999573
1851,동화기업(주),25900,16-Dec,421695890,690688212,
1852,동화기업(주),25900,17-Dec,437001694,778786071,12.75508362
1853,디에스티(주),33430,16-Dec,14596411,31222353,
1854,디에스티(주),33430,17-Dec,22576838,33156724,6.195468356
1855,디엑스앤브이엑스(주),180400,16-Dec,5097702,5097702,
1856,디엑스앤브이엑스(주),180400,17-Dec,4670448,4670448,-8.38130593
1857,디와이피엔에프(주),104460,16-Dec,87094564,92322691,
1858,디와이피엔에프(주),104460,17-Dec,89973463,95411938,3.34614055
1859,디젠스(주),113810,16-Dec,64607990,119949321,
1860,디젠스(주),113810,17-Dec,54509376,107691238,-10.21938507
1861,디케이락(주),105740,16-Dec,52002047,52002047,
1862,디케이락(주),105740,17-Dec,53555421,53555421,2.987140102
1863,라온시큐어(주),42510,16-Dec,16697461,16702451,
1864,라온시큐어(주),42510,17-Dec,21073046,21241383,27.17524512
1865,램테크놀러지(주),171010,16-Dec,23984932,24862603,
1866,램테크놀러지(주),171010,17-Dec,23653471,24427156,-1.751413559
1867,럭슬(주),33600,16-Dec,38756334,38756334,
1868,럭슬(주),33600,17-Dec,25472189,25472189,-34.27606182
1869,로스웰인터내셔널유한회사,900260,16-Dec,,161246970,
1870,로스웰인터내셔널유한회사,900260,17-Dec,,193307850,19.8830899
1871,로체시스템즈(주),71280,16-Dec,98858096,98858096,
1872,로체시스템즈(주),71280,17-Dec,337000209,337000209,240.8928784
1873,리노공업(주),58470,16-Dec,112788734,112788734,
1874,리노공업(주),58470,17-Dec,141510913,141510913,25.46546803
1875,마이크로로봇(주),182690,16-Dec,17467238,17467238,
1876,마이크로로봇(주),182690,17-Dec,8057153,8057153,-53.87277027
1877,매일유업(주),267980,17-Dec,881178353,881178353,
1878,매일홀딩스(주),5990,16-Dec,1328083406,1634719055,
1879,매일홀딩스(주),5990,17-Dec,6906877,1638184378,0.211982786
1880,메가스터디(주),72870,16-Dec,31400547,150220408,
1881,메가스터디(주),72870,17-Dec,27930404,132088568,-12.0701576
1882,메가스터디교육(주),215200,16-Dec,174483370,174518667,
1883,메가스터디교육(주),215200,17-Dec,218280260,252148376,44.48218081
1884,메가엠디(주),133750,16-Dec,59365177,65735834,
1885,메가엠디(주),133750,17-Dec,63163701,69201508,5.272122964
1886,메디앙스(주),14100,16-Dec,129154197,135940603,
1887,메디앙스(주),14100,17-Dec,114389397,120714400,-11.20062929
1888,메디포스트(주),78160,16-Dec,28654162,28654162,
1889,메디포스트(주),78160,17-Dec,42249905,42249905,47.4477076
1890,모바일어플라이언스(주),87260,16-Dec,58664811,62158863,
1891,모바일어플라이언스(주),87260,17-Dec,48272893,54546061,-12.24733149
1892,모트렉스(주),118990,16-Dec,200359446,235228964,
1893,모트렉스(주),118990,17-Dec,209489966,254864665,8.347484368
1894,무림에스피(주),1810,16-Dec,133949644,207075020,
1895,무림에스피(주),1810,17-Dec,131709509,203041163,-1.948017197
1896,미래나노텍(주),95500,16-Dec,203833950,314545248,
1897,미래나노텍(주),95500,17-Dec,165134109,280596433,-10.79298295
1898,미래오토스,176440,16-Dec,169036453,201365777,
1899,미래오토스,176440,17-Dec,171360738,204322026,1.468099021
1900,미스터블루(주),207760,16-Dec,23351070,24032241,
1901,미스터블루(주),207760,17-Dec,27377847,30160717,25.50105918
1902,바디텍메드(주),206640,16-Dec,47124743,54974499,
1903,바디텍메드(주),206640,17-Dec,45622779,52593957,-4.330265929
1904,바이온(주),32980,16-Dec,19209784,27926136,
1905,바이온(주),32980,17-Dec,12395740,19075365,-31.69350389
1906,베뉴지(주),19010,16-Dec,67043799,69749225,
1907,베뉴지(주),19010,17-Dec,64328989,67532565,-3.17804248
1908,보성파워텍(주),6910,16-Dec,69569604,72009826,
1909,보성파워텍(주),6910,17-Dec,75383741,75923274,5.434602772
1910,비디아이(주),148140,16-Dec,100557956,100557956,
1911,비디아이(주),148140,17-Dec,94899277,94899277,-5.627281247
1912,비에이치아이(주),83650,16-Dec,310290805,313183104,
1913,비에이치아이(주),83650,17-Dec,325111461,325171694,3.827981091
1914,빛샘전자(주),72950,16-Dec,29348340,58552618,
1915,빛샘전자(주),72950,17-Dec,26628251,56410452,-3.658531545
1916,삼강엠앤티(주),100090,16-Dec,173052159,173052159,
1917,삼강엠앤티(주),100090,17-Dec,121818686,123068753,-28.88343392
1918,삼륭물산(주),14970,16-Dec,40646308,101128526,
1919,삼륭물산(주),14970,17-Dec,37183414,90524366,-10.48582474
1920,삼목에스폼(주),18310,16-Dec,268032154,268032154,
1921,삼목에스폼(주),18310,17-Dec,305094738,305094738,13.82766338
1922,삼보모터스(주),53700,16-Dec,257923560,853920270,
1923,삼보모터스(주),53700,17-Dec,249909065,938693126,9.927490771
1924,삼보산업(주),9620,16-Dec,302752880,339945949,
1925,삼보산업(주),9620,17-Dec,308682930,345669981,1.683806504
1926,삼아제약(주),9300,16-Dec,65875510,65875510,
1927,삼아제약(주),9300,17-Dec,61792317,61792317,-6.198347459
1928,삼영엠텍(주),54540,16-Dec,61665893,71808499,
1929,삼영엠텍(주),54540,17-Dec,58083069,63471873,-11.6095255
1930,삼영이엔씨(주),65570,16-Dec,35840213,35840213,
1931,삼영이엔씨(주),65570,17-Dec,38016186,38016186,6.071317154
1932,삼지전자(주),37460,16-Dec,38461219,1101581287,
1933,삼지전자(주),37460,17-Dec,32224523,1304640081,18.43339174
1934,삼천당제약(주),250,16-Dec,111520809,147373000,
1935,삼천당제약(주),250,17-Dec,120421592,161111597,9.322329735
1936,삼천리자전거(주),24950,16-Dec,102321230,142772046,
1937,삼천리자전거(주),24950,17-Dec,77516846,111058056,-22.21302481
1938,삼현철강(주),17480,16-Dec,140571783,140571783,
1939,삼현철강(주),17480,17-Dec,169208696,169208696,20.37173634
1940,상신이디피(주),91580,16-Dec,59372839,76825470,
1941,상신이디피(주),91580,17-Dec,68576416,99827047,29.94004072
1942,상신전자(주),263810,16-Dec,67474200,72065811,
1943,상신전자(주),263810,17-Dec,78577126,84969004,17.90473571
1944,서암기계공업(주),100660,16-Dec,31780020,31780020,
1945,서암기계공업(주),100660,17-Dec,40848028,40848028,28.53367619
1946,서울반도체(주),46890,16-Dec,892627548,953841046,
1947,서울반도체(주),46890,17-Dec,1039810665,1110410474,16.41462471
1948,서울전자통신(주),27040,16-Dec,63472126,89121783,
1949,서울전자통신(주),27040,17-Dec,62957787,91827962,3.036495578
1950,서호전기(주),65710,16-Dec,58404177,59369554,
1951,서호전기(주),65710,17-Dec,43617806,44670866,-24.7579559
1952,성우전자(주),81580,16-Dec,90917219,172747327,
1953,성우전자(주),81580,17-Dec,65709109,183524222,6.238530684
1954,성우테크론(주),45300,16-Dec,28247940,29179541,
1955,성우테크론(주),45300,17-Dec,37223014,38160324,30.77767056
1956,성호전자(주),43260,16-Dec,65731443,87687299,
1957,성호전자(주),43260,17-Dec,64863161,92259444,5.214147376
1958,세명전기공업(주),17510,16-Dec,16636027,16636027,
1959,세명전기공업(주),17510,17-Dec,20871761,20871761,25.46121138
1960,세종머티리얼즈(주),135270,16-Dec,,0,
1961,세종머티리얼즈(주),135270,17-Dec,,0,
1962,세종텔레콤(주),36630,16-Dec,184108301,184113311,
1963,세종텔레콤(주),36630,17-Dec,161140535,161140611,-12.47747915
1964,소니드(주),60230,16-Dec,45406835,46181471,
1965,소니드(주),60230,17-Dec,44893095,43605386,-5.578178746
1966,소프트캠프(주),258790,16-Dec,,0,
1967,소프트캠프(주),210610,16-Dec,,0,
1968,소프트캠프(주),258790,17-Dec,,0,
1969,소프트캠프(주),210610,17-Dec,,0,
1970,솔브레인홀딩스(주),36830,16-Dec,598517720,722520542,
1971,솔브레인홀딩스(주),36830,17-Dec,644771254,775598356,7.346201376
1972,스튜디오드래곤(주),253450,16-Dec,137052054,154446744,
1973,스튜디오드래곤(주),253450,17-Dec,255706889,286788568,85.68767497
1974,시그네틱스(주),33170,16-Dec,215682537,215682537,
1975,시그네틱스(주),33170,17-Dec,265500005,265632653,23.15909146
1976,신라섬유(주),1000,16-Dec,3823664,3823664,
1977,신라섬유(주),1000,17-Dec,3996989,3996989,4.532955825
1978,신라에스지(주),25870,16-Dec,72850923,80468999,
1979,신라에스지(주),25870,17-Dec,70166992,81988875,1.888772097
1980,신라젠(주),215600,16-Dec,12704182,5292318,
1981,신라젠(주),215600,17-Dec,13294693,6864849,29.71346393
1982,신성델타테크(주),65350,16-Dec,150030274,394613663,
1983,신성델타테크(주),65350,17-Dec,175199580,464770982,17.7787354
1984,신신제약(주),2800,16-Dec,58068778,58068778,
1985,신신제약(주),2800,17-Dec,61731693,61732958,6.31006907
1986,신원종합개발(주),17000,16-Dec,115841689,115841689,
1987,신원종합개발(주),17000,17-Dec,193110778,195826621,69.04675915
1988,신일제약(주),12790,16-Dec,50212038,50212038,
1989,신일제약(주),12790,17-Dec,50941907,50941907,1.453573743
1990,신화인터텍(주),56700,16-Dec,190661902,215490469,
1991,신화인터텍(주),56700,17-Dec,160180740,176568859,-18.06187075
1992,신흥에스이씨(주),243840,16-Dec,90111748,100094144,
1993,신흥에스이씨(주),243840,17-Dec,108293928,133136215,33.01099313
1994,쌍용정보통신(주),10280,16-Dec,212343245,219554946,
1995,쌍용정보통신(주),10280,17-Dec,143511302,146075534,-33.46743644
1996,씨비아이(주),13720,16-Dec,20910203,20910203,
1997,씨비아이(주),13720,17-Dec,22205941,22205941,6.196678244
1998,씨아이에스(주),222080,16-Dec,,0,
1999,씨아이에스(주),222080,17-Dec,25408673,26122124,inf
2000,씨앤지하이테크(주),264660,16-Dec,44344825,44344825,
2001,씨앤지하이테크(주),264660,17-Dec,75190706,75190706,69.55914473
2002,씨앤티85(주),56730,16-Dec,8336986,8336986,
2003,씨앤티85(주),56730,17-Dec,15293501,17293995,107.4370162
2004,씨제이프레시웨이(주),51500,16-Dec,1742311879,2327923602,
2005,씨제이프레시웨이(주),51500,17-Dec,1797612569,2504409846,7.581273022
2006,씨큐브(주),101240,16-Dec,37879603,37879603,
2007,씨큐브(주),101240,17-Dec,40171642,40171642,6.05085275
2008,아미코젠(주),92040,16-Dec,23692485,68968045,
2009,아미코젠(주),92040,17-Dec,20152794,73665135,6.810530877
2010,아비코전자(주),36010,16-Dec,80606921,80606921,
2011,아비코전자(주),36010,17-Dec,84082996,84082996,4.312377842
2012,아이쓰리시스템(주),214430,16-Dec,51110409,51110409,
2013,아이쓰리시스템(주),214430,17-Dec,69607526,69607526,36.19050867
2014,아이진(주),185490,16-Dec,267235,267235,
2015,아이진(주),185490,17-Dec,301034,301034,12.64766965
2016,아이크래프트(주),52460,16-Dec,79343272,79856301,
2017,아이크래프트(주),52460,17-Dec,90680419,92532326,15.8735439
2018,아이텍(주),119830,16-Dec,25780106,25780106,
2019,아이텍(주),119830,17-Dec,25847625,25847625,0.2619035
2020,아진산업(주),13310,16-Dec,150087219,505965513,
2021,아진산업(주),13310,17-Dec,128150279,427926771,-15.42372751
2022,안국약품(주),1540,16-Dec,171293704,174002376,
2023,안국약품(주),1540,17-Dec,178849877,183599893,5.515739049
2024,알리코제약(주),260660,16-Dec,48214150,48214150,
2025,알리코제약(주),260660,17-Dec,71357945,71357945,48.0020803
2026,알서포트(주),131370,16-Dec,18238665,21430529,
2027,알서포트(주),131370,17-Dec,19642142,23077016,7.682904141
2028,알에스오토메이션(주),140670,16-Dec,65938245,70697897,
2029,알에스오토메이션(주),140670,17-Dec,81353849,87447208,23.69138505
2030,알에프에이치아이씨(주),218410,16-Dec,,0,
2031,알에프에이치아이씨(주),218410,17-Dec,60031868,62055228,inf
2032,애니젠(주),196300,16-Dec,4176582,4176582,
2033,애니젠(주),196300,17-Dec,4551873,4551873,8.985601145
2034,애머릿지코퍼레이션,900100,16-Dec,42661163,61682825,
2035,애머릿지코퍼레이션,900100,17-Dec,37319589,37592098,-39.05581011
2036,앱클론(주),174900,16-Dec,3120330,3120330,
2037,앱클론(주),174900,17-Dec,3532425,3532425,13.20677621
2038,어보브반도체(주),102120,16-Dec,99524410,103201219,
2039,어보브반도체(주),102120,17-Dec,103291890,105824401,2.541812999
2040,에스넷시스템(주),38680,16-Dec,109164036,209358473,
2041,에스넷시스템(주),38680,17-Dec,121733922,213417889,1.938978605
2042,에스디엔(주),99220,16-Dec,34268004,36206832,
2043,에스디엔(주),99220,17-Dec,50699381,52641983,45.39240274
2044,에스맥(주),97780,16-Dec,111541535,139482358,
2045,에스맥(주),97780,17-Dec,118507794,168217687,20.60140753
2046,에스비더블유생명과학(주),151910,16-Dec,39711662,39674511,
2047,에스비더블유생명과학(주),151910,17-Dec,31351194,35770222,-9.840799298
2048,에스씨아이평가정보(주),36120,16-Dec,33945258,35281188,
2049,에스씨아이평가정보(주),36120,17-Dec,39915717,42768733,21.22248548
2050,에스앤씨엔진그룹리미티드,900080,16-Dec,,167627453,
2051,에스앤씨엔진그룹리미티드,900080,17-Dec,,157262451,-6.183355897
2052,에스에이치엔엘(주),50320,16-Dec,12721267,12721267,
2053,에스에이치엔엘(주),50320,17-Dec,15047068,14104295,10.87177873
2054,에스엔유프리시젼(주),80000,16-Dec,57862612,57862612,
2055,에스엔유프리시젼(주),80000,17-Dec,116215632,116215632,100.8475386
2056,에스엔케이폴리텍(주),91340,16-Dec,30431302,63430728,
2057,에스엔케이폴리텍(주),91340,17-Dec,23928430,178587054,181.5465936
2058,에스와이(주),109610,16-Dec,181798357,306116510,
2059,에스와이(주),109610,17-Dec,298641671,393503262,28.54689282
2060,에스지씨이테크건설(주),16250,16-Dec,843579329,1191570073,
2061,에스지씨이테크건설(주),16250,17-Dec,841221413,1465750842,23.01004156
2062,에스지에이(주),49470,16-Dec,33463478,109262777,
2063,에스지에이(주),49470,17-Dec,37759225,98081509,-10.23337344
2064,에스지에이솔루션즈(주),184230,16-Dec,28402273,49543830,
2065,에스지에이솔루션즈(주),184230,17-Dec,20466860,55343525,11.70619026
2066,에스지에이클라우드서비스(주),224880,16-Dec,33531636,33531636,
2067,에스지에이클라우드서비스(주),224880,17-Dec,32949400,32949400,-1.736378147
2068,에스지이(주),255220,16-Dec,42699570,93642364,
2069,에스지이(주),255220,17-Dec,96872891,126112115,34.67421113
2070,에스케이 머티리얼즈(주),36490,16-Dec,352510187,461443515,
2071,에스케이 머티리얼즈(주),36490,17-Dec,374284482,512294420,11.01996308
2072,에스케이씨솔믹스(주),57500,16-Dec,94081030,94481891,
2073,에스케이씨솔믹스(주),57500,17-Dec,131738018,132702135,40.45245453
2074,에스텍(주),69510,16-Dec,179847089,290549074,
2075,에스텍(주),69510,17-Dec,177710032,300390875,3.387311088
2076,에스트래픽(주),234300,16-Dec,88748386,88846365,
2077,에스트래픽(주),234300,17-Dec,114932721,77300035,-12.99583838
2078,에스티팜(주),237690,16-Dec,200361533,200361533,
2079,에스티팜(주),237690,17-Dec,202622882,202800435,1.217250619
2080,에이아이비트(주),39230,16-Dec,35270804,35270804,
2081,에이아이비트(주),39230,17-Dec,22119812,53876718,52.75160158
2082,에이치엘비(주),28300,16-Dec,30089605,30138867,
2083,에이치엘비(주),28300,17-Dec,22994053,23006912,-23.66364668
2084,에이치엘비생명과학(주),67630,16-Dec,11585620,42234395,
2085,에이치엘비생명과학(주),67630,17-Dec,16697768,106445238,152.0344804
2086,에이치엘비제약(주),47920,16-Dec,20346370,20346370,
2087,에이치엘비제약(주),47920,17-Dec,15557535,15557535,-23.53655714
2088,에이치엘비테라퓨틱스(주),115450,16-Dec,14417168,17710432,
2089,에이치엘비테라퓨틱스(주),115450,17-Dec,14496915,17152270,-3.151600142
2090,에이테크솔루션(주),71670,16-Dec,201247464,229079838,
2091,에이테크솔루션(주),71670,17-Dec,163293921,212932770,-7.048663968
2092,에이피시스템(주),265520,17-Dec,962422667,962422667,
2093,에이피에스홀딩스(주),54620,16-Dec,512046195,554987947,
2094,에이피에스홀딩스(주),54620,17-Dec,3634412,87934027,-84.15568708
2095,에이피위성(주),211270,16-Dec,24891104,24891104,
2096,에이피위성(주),211270,17-Dec,30047518,30047518,20.71589111
2097,에코바이오홀딩스(주),38870,16-Dec,14157121,18971810,
2098,에코바이오홀딩스(주),38870,17-Dec,32528833,31671940,66.94211043
2099,에코플라스틱(주),38110,16-Dec,669385704,1093090039,
2100,에코플라스틱(주),38110,17-Dec,645605097,1042561059,-4.62258169
2101,에프엔에스테크(주),83500,16-Dec,64579752,64579752,
2102,에프엔에스테크(주),83500,17-Dec,69420189,69420189,7.495285829
2103,엑스큐어(주),70300,16-Dec,16337872,16337872,
2104,엑스큐어(주),70300,17-Dec,15108650,15108650,-7.523758296
2105,엔브이에이치코리아(주),67570,16-Dec,368402673,569698032,
2106,엔브이에이치코리아(주),67570,17-Dec,374055527,551664722,-3.165415534
2107,엔시트론(주),101400,16-Dec,37207922,41788369,
2108,엔시트론(주),101400,17-Dec,23273768,26252729,-37.17694749
2109,엔에이치엔한국사이버결제(주),60250,16-Dec,270472774,272132528,
2110,엔에이치엔한국사이버결제(주),60250,17-Dec,338758488,351989348,29.34482716
2111,엘비세미콘(주),61970,16-Dec,135669072,135669072,
2112,엘비세미콘(주),61970,17-Dec,131823200,131823200,-2.834744827
2113,엘컴텍(주),37950,16-Dec,64586304,65552872,
2114,엘컴텍(주),37950,17-Dec,49915378,50288126,-23.286159
2115,엘티씨(주),170920,16-Dec,61861387,71007818,
2116,엘티씨(주),170920,17-Dec,56190679,65740789,-7.41753394
2117,엠에프엠코리아(주),251960,16-Dec,,0,
2118,엠에프엠코리아(주),251960,17-Dec,,0,
2119,엠케이전자(주),33160,16-Dec,337653256,619601003,
2120,엠케이전자(주),33160,17-Dec,338303574,686150840,10.74075682
2121,영신금속공업(주),7530,16-Dec,116963469,117251228,
2122,영신금속공업(주),7530,17-Dec,116841451,117773188,0.445163781
2123,영풍정밀(주),36560,16-Dec,60606220,60606220,
2124,영풍정밀(주),36560,17-Dec,65865905,65865905,8.678457426
2125,영화테크(주),265560,16-Dec,52170362,61373259,
2126,영화테크(주),265560,17-Dec,50786246,59152552,-3.618362518
2127,예스이십사(주),53280,16-Dec,408526061,420980026,
2128,예스이십사(주),53280,17-Dec,439734666,456800693,8.508875668
